    "time",   "der_p",   "der_T"
         0,         0,         0
      0.02,         0,         0
      0.04,         0,         0
      0.06,         0,         0
      0.08,         0,         0
       0.1,         0,         0
      0.12,         0,         0
      0.14,         0,         0
      0.16,         0,         0
      0.18,         0,         0
       0.2,         0,         0
      0.22,         0,         0
      0.24,         0,         0
      0.26,         0,         0
      0.28,         0,         0
       0.3,         0,-1.110223e-016
      0.32,-61.428417,-1.0558798
      0.34,-64.690597,-1.9360708
      0.36, -17.30679,-2.6500022
      0.38, 73.203255,-3.2070951
       0.4, 199.32029,-3.6167618
      0.42, 353.52555,-3.8884065
      0.44, 528.30079,-4.0314252
      0.46, 716.12825,-4.0552054
      0.48, 909.49066,-3.9691263
       0.5, 1100.8713, -3.782559
      0.52, 1282.7538, -3.504866
      0.54, 1447.6225,-3.1454019
      0.56,  1587.962,-2.7135127
      0.58, 1696.2576,-2.2185364
       0.6,  1764.995,-1.6698025
      0.62, 1786.6603,-1.0766325
      0.64, 1753.7403,-0.44833949
      0.66, 1658.7222,0.20577158
      0.68, 1494.0936,0.87640397
       0.7, 1252.3426, 1.5542692
      0.72, 1252.3098, 1.5537205
      0.74, 1252.2771, 1.5531722
      0.76, 1252.2443, 1.5526242
      0.78, 1252.2116, 1.5520764
       0.8, 1252.1789,  1.551529
      0.82, 1252.1462, 1.5509819
      0.84, 1252.1135,  1.550435
      0.86, 1252.0809, 1.5498884
      0.88, 1252.0483, 1.5493422
       0.9, 1252.0156, 1.5487962
      0.92, 1251.9831, 1.5482505
      0.94, 1251.9505, 1.5477051
      0.96, 1251.9179,   1.54716
      0.98, 1251.8854, 1.5466152
         1, 1251.8529, 1.5460707
