"time","Capacitor1.i","IdealDiode3.v"
0, -500.848528137424,-282.842712474619
0.0001, -500.829606428155,1.03698013962494
0.0002, -500.382671900782,2.00042510779006
0.0003, -498.229927927691,2.00255751694515
0.0004, -494.708303167347,2.00605888250073
0.0005, -490.301425773365,2.01044560218988
0.0006, -485.49519300316,2.01523179972941
0.0007, -480.774617408901,2.01993247861067
0.0008, -476.620685652015,2.0240666632977
0.0009, -473.507247636889,2.02716051013789
0.001, -471.897953615739,2.02875037033232
0.0011, -472.243256618064,2.02838578761198
0.0012, -474.977497162335,2.02563241366114
0.0013, -480.516086719667,2.0200748248178
0.0014, -489.252805817581,2.01131922416131
0.0015, -500.57882791506,-15.0566626926395
0.0016, -500.567684643911,-20.0330310474963
0.0017, -500.557508780016,-25.4989125909135
0.0018, -500.548299993106,-31.4453896477763
0.0019, -500.448869232493,-38.6259492290514
0.002, -494.60688236383,-50.9240328809488
0.0021, -480.015103346485,-63.4529670828097
0.0022, -457.196739758992,-76.2271037855867
0.0023, -426.725089293756,-89.2587726821997
0.0024, -389.220035566462,-102.558147424089
0.0025, -345.344098327412,-116.133110983621
0.0026, -295.798249088298,-129.989134724603
0.0027, -241.31751628096,-144.129171914532
0.0028, -182.666405121187,-158.553566324136
0.0029, -120.634158340447,-173.259976474195
0.003, -56.0298847900315,-188.243316000843
0.0031, 10.3224163873025,-203.495710519236
0.0032, 77.5889077873743,-219.006471272142
0.0033, 144.931013369119,-234.762085755202
0.0034, 211.510536848367,-250.746225414737
0.0035, 276.494769978936,-266.939770417787
0.0036, 339.061561943724,-283.320851397858
0.0037, 398.404321341577,-299.86490798433
0.0038, 453.736922679166,-316.544763829112
0.0039, 504.298489853765,-333.330717751438
0.004, 549.358029843476,-350.19065053117
0.0041, 588.218890699015,-367.090146793218
0.0042, 620.22301895184,-383.992631341026
0.0043, 644.754992710119,-400.859519216112
0.0044, 661.24580800228,-417.650378683761
0.0045, 669.176397337322,-434.323106272593
0.0046, 668.080860976711,-450.834112928273
0.0047, 657.549393042584,-467.138520279415
0.0048, 637.230886316667,-483.190365957197
0.0049, 606.835201397244,-498.942816859508
0.005, 566.135087775217,-514.348389206017
0.0051, 514.967746346717,-529.359174192525
0.0052, 453.236024894511,-543.927068021552
0.0053, 382.311042754155,-550.481268411272
0.0054, 306.727277326045,-552.795077547113
0.0055, 226.862098208009,-554.603149157678
0.0056, 142.782421520046,-555.877086115387
0.0057, 54.5888619893799,-556.589054802515
0.0058, -37.5845519987511,-556.712006361835
0.0059, -133.570904695082,-556.219897930703
0.006, -184.486530001444,-555.12117140745
0.0061, -185.933102144991,-553.882934897899
0.0062, -183.726916666836,-552.651132147844
0.0063, -178.344824012238,-551.448059457982
0.0064, -170.282625865318,-550.292750210588
0.0065, -160.051836960233,-549.200862755924
0.0066, -148.176364500708,-548.184589869379
0.0067, -135.189123204268,-547.252590630706
0.0068, -121.62860531143,-546.409945464916
0.0069, -108.035425116725,-545.658133676852
0.007, -94.9488576892913,-544.995034577994
0.0071, -82.9033914475381,-544.41495102634
0.0072, -72.425314144354,-543.908656566202
0.0073, -64.0293515971836,-543.463464345564
0.0074, -58.2153781733044,-543.063318582767
0.0075, -55.4652176072011,-542.688907655304
0.0076, -56.2395521919632,-542.317797722205
0.0077, -60.9749577532203,-541.924586623963
0.0078, -70.0810810830116,-541.481076955563
0.0079, -83.9379756889241,-540.956467157628
0.008, -102.893610805097,-540.317559737787
0.0081, -127.26156762031,-539.528985249547
0.0082, -157.318935611511,-538.553440792214
0.0083, -193.304420733657,-537.351941493
0.0084, -235.41667601635,-535.884083941824
0.0085, -283.812863858884,-534.108319447284
0.0086, -335.371085118904,-531.99220546793
0.0087, -385.815916262601,-529.537210961863
0.0088, -435.28455165201,-526.750238771655
0.0089, -433.936429909445,-523.849378980643
0.009, -425.02972563868,-520.991061069935
0.0091, -409.209791317511,-518.222368979309
0.0092, -387.020084180927,-515.587058516488
0.0093, -359.042560185147,-513.12509335105
