"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.685,0,0,0,0,0,0,480
0.0001,562.346,0.029737,-0.594128,0.564391,298.042,-565.369,267.327,794.491
0.0002,559.008,0.0614665,-1.04905,0.987579,312.238,-563.009,250.771,789.426
0.0003,555.679,0.0921517,-3.20854,3.11639,325.918,-559.684,233.766,791.085
0.0004,552.368,0.122746,-6.73722,6.61447,339.563,-556.38,216.817,799.311
0.0005,549.084,0.153219,-11.1509,10.9977,353.162,-553.105,199.943,812.208
0.0006,545.829,0.183541,-15.9651,15.7816,366.701,-549.86,183.16,827.848
0.0007,542.607,0.213682,-20.6958,20.4821,380.164,-546.647,166.483,844.259
0.0008,539.414,0.243611,-24.8627,24.6191,393.537,-543.463,149.925,859.437
0.0009,536.246,0.273301,-27.9933,27.72,406.801,-540.3,133.5,871.368
0.001,533.094,0.302721,-29.6193,29.3166,419.937,-537.152,117.216,878.034
0.0011,529.948,0.331842,-29.2904,28.9586,432.924,-534.006,101.082,877.486
0.0012,526.792,0.360635,-26.5726,26.212,445.74,-530.844,85.1043,867.873
0.0013,523.609,0.389073,-21.0511,20.662,458.361,-527.65,69.2883,847.495
0.0014,520.378,0.417126,-12.3315,11.9144,470.764,-524.402,53.6374,814.848
0.0015,517.078,0.427713,-0.91468,0.486967,474.396,-504.023,29.6269,747.641
0.0016,513.741,0.449955,-0.923647,0.473692,483.849,-495.717,11.8682,744.157
0.0017,510.404,0.471229,-0.930653,0.459424,492.817,-486.914,-5.90223,740.471
0.0018,507.067,0.491525,-0.935722,0.444197,501.296,-477.633,-23.6637,736.574
0.0019,503.73,0.602782,-1.02927,0.426487,507.731,-467.109,-40.6216,730.585
0.002,500.409,6.45543,-6.854,0.398569,504.421,-451.495,-52.9257,734.159
0.0021,497.155,21.0597,-21.43,0.370258,501.197,-435.727,-65.4692,774.324
0.0022,494.027,43.8905,-44.2321,0.341581,498.114,-419.848,-78.2662,850.598
0.0023,491.076,74.3732,-74.6858,0.312567,495.224,-403.896,-91.3283,962.929
0.0024,488.352,111.889,-112.172,0.283245,492.575,-387.91,-104.665,1111.51
0.0025,485.9,155.779,-156.033,0.253643,490.211,-371.927,-118.284,1296.59
0.0026,483.76,205.342,-205.566,0.223791,488.17,-355.981,-132.189,1518.27
0.0027,481.968,259.846,-260.04,0.193718,486.486,-340.102,-146.384,1776.33
0.0028,480.552,318.522,-318.686,0.163454,485.189,-324.321,-160.867,2070.04
0.0029,479.54,380.59,-380.723,0.133028,484.3,-308.664,-175.636,2398.08
0.003,478.95,445.226,-445.328,0.102472,483.84,-293.156,-190.684,2758.3
0.0031,478.798,511.616,-511.687,0.0718137,483.82,-277.817,-206.003,3147.79
0.0032,479.091,578.929,-578.97,0.0410849,484.248,-262.666,-221.581,3562.74
0.0033,479.833,646.369,-646.38,0.0103154,485.125,-247.72,-237.405,3998.66
0.0034,481.022,713.078,-713.058,-0.0204643,486.447,-232.991,-253.456,4449.79
0.0035,482.65,778.178,-778.127,-0.0512235,488.206,-218.491,-269.715,4909.27
0.0036,484.706,840.841,-840.759,-0.0819318,490.387,-204.227,-286.159,5369.72
0.0037,487.169,900.291,-900.178,-0.11256,492.968,-190.204,-302.764,5823.39
0.0038,490.016,955.68,-955.537,-0.143077,495.926,-176.425,-319.501,6261.28
0.0039,493.217,1006.28,-1006.1,-0.173452,499.228,-162.888,-336.34,6674.76
0.004,496.738,1051.35,-1051.14,-0.203657,502.839,-149.591,-353.248,7054.79
0.0041,500.538,1090.2,-1089.97,-0.23366,506.717,-136.529,-370.189,7392.54
0.0042,504.576,1122.18,-1121.91,-0.263433,510.819,-123.693,-387.126,7679.35
0.0043,508.801,1146.69,-1146.4,-0.292946,515.093,-111.074,-404.02,7907.44
0.0044,513.163,1163.16,-1162.84,-0.32217,519.488,-98.6592,-420.829,8069.41
0.0045,517.607,1171.07,-1170.72,-0.351075,523.947,-86.4358,-437.512,8159.08
0.0046,522.072,1169.97,-1169.59,-0.379635,528.411,-74.3878,-454.023,8171.42
0.0047,526.499,1159.43,-1159.03,-0.407819,532.816,-62.4982,-470.318,8102.8
0.0048,530.823,1139.11,-1138.67,-0.435602,537.099,-50.7486,-486.351,7951.12
0.0049,534.978,1108.71,-1108.25,-0.462954,541.193,-39.1195,-502.074,7716.16
0.005,538.896,1068.01,-1067.52,-0.489849,545.03,-27.5902,-517.44,7399.45
0.0051,542.508,1016.84,-1016.32,-0.516262,548.54,-16.1391,-532.401,7004.4
0.0052,545.744,955.092,-954.55,-0.542164,551.652,-4.74391,-546.909,6536.39
0.0053,548.533,884.124,-880.788,-3.33628,554.297,-0.877451,-553.42,5999.92
0.0054,550.832,808.487,-790.556,-17.9314,556.43,-0.772624,-555.657,5426.45
0.0055,552.612,728.572,-683.596,-44.976,558.023,-0.638619,-557.384,4833.88
