    "time","tankLevel","tankLevel2","tankLevel3"
         0,         0,         0,         0
         1, 2.0138886,         0,         0
         2, 4.7916656,         0,         0
         3, 7.7083311,         0,         0
         4, 10.486116,         0,         0
         5, 13.263903,         0,         0
         6, 16.041689,         0,         0
         7, 18.819475,         0,         0
         8, 21.597261,         0,         0
         9, 24.375048,         0,         0
        10, 27.013945,         0,         0
        11, 29.791731,         0,         0
        12, 32.569515,         0,         0
        13, 35.347301,         0,         0
        14, 38.125088,         0,         0
        15, 40.902874,         0,         0
        16,  43.68066,         0,         0
        17, 46.458447,         0,         0
        18, 49.236233,         0,         0
        19, 52.014019,         0,         0
        20, 54.791805,         0,         0
        21, 57.569592,         0,         0
        22, 60.347378,         0,         0
        23, 63.125164,         0,         0
        24, 65.902901,         0,         0
        25, 68.680611,         0,         0
        26, 71.458321,         0,         0
        27, 74.236031,         0,         0
        28, 77.013741,         0,         0
        29, 79.791451,         0,         0
        30,  82.56916,         0,         0
        31,  85.34687,         0,         0
        32,  88.12458,         0,         0
        33,  90.90229,         0,         0
        34,     93.68,         0,         0
        35,  96.45771,         0,         0
        36,  99.23542,         0,         0
        37, 99.472214,         0,0.59722221
        38, 96.597275,         0, 3.4722214
        39, 93.819565,         0, 6.2499981
        40, 91.041855,         0, 9.0277786
        41, 88.264145,         0, 11.805565
        42, 85.486435,         0, 14.583351
        43, 82.708725,         0, 17.361137
        44, 79.931015,         0, 20.138924
        45, 77.153305,         0,  22.91671
        46, 74.375595,         0, 25.694496
        47, 71.597885,         0, 28.472282
        48, 68.820175,         0, 31.250069
        49, 66.042465,         0, 34.027855
        50, 63.264732,         0, 36.805641
        51, 60.486946,         0, 39.583427
        52,  57.70916,         0, 42.361214
        53, 54.931374,         0,    45.139
        54, 52.153587,         0, 47.916786
        55, 49.375801,         0, 50.694572
        56, 46.598015,         0, 53.472359
        57, 43.820229,         0, 56.250145
        58, 41.042442,         0, 59.027931
        59, 38.264656,         0, 61.805717
        60,  35.48687,         0, 64.583488
        61, 32.709084,         0, 67.361198
        62, 29.931297,         0, 70.138908
        63, 27.153511,         0, 72.916618
        64, 24.375725,         0, 75.694328
        65, 21.597939,         0, 78.472038
        66, 18.820152,         0, 81.249748
        67, 16.042366,         0, 84.027458
        68,  13.26458,         0, 86.805168
        69, 10.486794,         0, 89.582878
        70, 7.7090087,         0, 92.360588
        71,  4.931232,         0, 95.138298
        72, 2.1534553,         0, 97.916008
        73, 2.5006773,         0, 99.166008
        74, 5.2784543,         0, 99.166008
        75, 8.0562315,         0, 99.166008
        76, 10.834018,         0, 99.166008
        77, 13.611804,         0, 99.166008
        78, 16.389589,         0, 99.166008
        79, 19.167376,         0, 99.166008
        80, 21.945162,         0, 99.166008
        81, 24.722948,         0, 99.166008
        82, 27.500734,         0, 99.166008
        83, 30.278521,         0, 99.166008
        84, 33.056305,         0, 99.166008
        85, 35.834091,         0, 99.166008
        86, 38.611877,         0, 99.166008
        87, 41.389664,         0, 99.166008
        88,  44.16745,         0, 99.166008
        89, 46.945236,         0, 99.166008
        90, 49.723022,         0, 99.166008
        91, 52.500809,         0, 99.166008
        92, 55.278595,         0, 99.166008
        93, 58.056381,         0, 99.166008
        94, 60.834167,         0, 99.166008
        95, 63.611954,         0, 99.166008
        96, 66.389671,         0, 99.166008
        97, 69.167381,         0, 99.166008
        98, 71.945091,         0, 99.166008
        99, 74.722801,         0, 99.166008
       100, 77.500511,         0, 99.166008
       101, 80.278221,         0, 99.166008
       102, 83.055931,         0, 99.166008
       103, 85.833641,         0, 99.166008
       104, 88.611351,         0, 99.166008
       105, 91.389061,         0, 99.166008
       106, 94.166771,         0, 99.166008
       107, 96.944481,         0, 99.166008
       108, 99.722191,         0, 99.166008
       109, 99.097214,         0, 100.13824
       110, 96.319504,         0, 102.91595
       111, 93.541794,         0, 105.69366
       112, 90.764084,         0, 108.47137
       113, 87.986374,         0, 111.24908
       114, 85.208664,         0, 114.02679
       115, 82.430954,         0,  116.8045
       116, 79.653244,         0, 119.58221
       117, 76.875534,         0, 122.35992
       118, 74.097824,         0, 125.13763
       119, 71.320114,         0, 127.91534
       120, 68.542404,         0, 130.69305
       121, 65.764694,         0, 133.47076
       122, 62.986954,         0, 136.24847
       123, 60.209167,         0, 139.02618
       124, 57.431381,         0, 141.80389
       125, 54.653595,         0,  144.5816
       126, 51.875809,         0, 147.35931
       127, 49.098022,         0, 150.13702
       128, 46.320236,         0, 152.91473
       129,  43.54245,         0, 155.69244
       130, 40.764664,         0, 158.47015
       131, 37.986877,         0, 161.24786
       132, 35.209091,         0, 164.02557
       133, 32.431305,         0, 166.80328
       134, 29.653519,         0, 169.58099
       135, 26.875732,         0,  172.3587
       136, 24.097946,         0, 175.13641
       137,  21.32016,         0, 177.91412
       138, 18.542374,         0, 180.69183
       139, 15.764587,         0, 183.46954
       140, 12.986801,         0, 186.24725
       141, 10.209015,         0, 189.02496
       142,  7.431231,         0, 191.80267
       143, 4.6534543,         0, 194.58038
       144, 1.8756776,         0, 197.35809
       145,0.90345556, 1.7361109, 198.33031
       146,0.90345556, 4.5138879, 198.33031
       147,0.90345556, 7.2916646, 198.33031
       148,0.90345556, 10.069448, 198.33031
       149,0.90345556, 12.847235, 198.33031
       150,0.90345556, 15.625021, 198.33031
       151,0.90345556, 18.263918, 198.33031
       152,0.90345556, 21.041704, 198.33031
       153,0.90345556,  23.81949, 198.33031
       154,0.90345556, 26.597277, 198.33031
       155,0.90345556, 29.375063, 198.33031
       156,0.90345556, 32.152847, 198.33031
       157,0.90345556, 34.930634, 198.33031
       158,0.90345556,  37.70842, 198.33031
       159,0.90345556, 40.486206, 198.33031
       160,0.90345556, 43.263992, 198.33031
       161,0.90345556, 46.041779, 198.33031
       162,0.90345556, 48.819565, 198.33031
       163,0.90345556, 51.597351, 198.33031
       164,0.90345556, 54.375137, 198.33031
       165,0.90345556, 57.152924, 198.33031
       166,0.90345556,  59.93071, 198.33031
       167,0.90345556, 62.708496, 198.33031
       168,0.90345556, 65.486244, 198.33031
       169,0.90345556, 68.263954, 198.33031
       170,0.90345556, 71.041664, 198.33031
       171,0.90345556, 73.819374, 198.33031
       172,0.90345556, 76.597084, 198.33031
       173,0.90345556, 79.374794, 198.33031
       174,0.90345556, 82.152504, 198.33031
       175,0.90345556, 84.930214, 198.33031
       176,0.90345556, 87.707924, 198.33031
       177,0.90345556, 90.485634, 198.33031
       178,0.90345556, 93.263344, 198.33031
       179,0.90345556, 96.041054, 198.33031
       180,0.90345556, 98.818764, 198.33031
       181,0.90345556, 101.59647, 198.33031
       182,0.90345556, 104.37418, 198.33031
       183,0.90345556, 107.15189, 198.33031
       184,0.90345556,  109.9296, 198.33031
       185,0.90345556, 112.70731, 198.33031
       186,0.90345556, 115.48502, 198.33031
       187,0.90345556, 118.26273, 198.33031
       188,0.90345556, 121.04044, 198.33031
       189,0.90345556, 123.81815, 198.33031
       190,0.90345556, 126.59586, 198.33031
       191,0.90345556, 129.37358, 198.33031
       192,0.90345556, 132.15129, 198.33031
       193,0.90345556,   134.929, 198.33031
       194,0.90345556, 137.70671, 198.33031
       195,0.90345556, 140.48442, 198.33031
       196,0.90345556, 143.26213, 198.33031
       197,0.90345556, 146.03984, 198.33031
       198,0.90345556, 148.81755, 198.33031
       199,0.90345556, 150.35918, 198.66365
       200,0.90345556, 147.72034, 201.30249
       201,0.90345556, 144.94263,  204.0802
       202,0.90345556, 142.16492, 206.85791
       203,0.90345556, 139.38721, 209.63562
       204,0.90345556,  136.6095, 212.41333
       205,0.90345556, 133.83179, 215.19104
       206,0.90345556, 131.05408, 217.96875
       207,0.90345556, 128.27637, 220.74646
       208,0.90345556, 125.49866, 223.52417
       209,0.90345556, 122.72095, 226.30188
       210,0.90345556, 119.94324, 229.07959
       211,0.90345556, 117.16553,  231.8573
       212,0.90345556, 114.38782, 234.63501
       213,0.90345556, 111.61011, 237.41272
       214,0.90345556,  108.8324, 240.19043
       215,0.90345556, 106.05469, 242.96814
       216,0.90345556, 103.27698, 245.74585
       217,0.90345556, 100.49927, 248.52356
       218,0.90345556, 97.721558, 251.30127
       219,0.90345556, 94.943848, 254.07898
       220,0.90345556, 92.166138, 256.85669
       221,0.90345556, 89.388428,  259.6344
       222,0.90345556, 86.610718, 262.41211
       223,0.90345556, 83.833008, 265.18982
       224,0.90345556, 81.055298, 267.96753
       225,0.90345556, 78.277588, 270.74524
       226,0.90345556, 75.499878, 273.52295
       227,0.90345556, 72.722168, 276.30066
