"time","x@mass2port","output@integrator"
1.303,0.973183,1.26676
1.3111,0.975169,1.28447
1.3192,0.977069,1.30154
1.3273,0.978882,1.31798
1.3354,0.980612,1.33379
1.3435,0.98226,1.34896
1.3516,0.983827,1.3635
1.3597,0.985317,1.3774
1.3678,0.986729,1.39067
1.3759,0.988065,1.4033
1.384,0.989327,1.4153
1.3921,0.990516,1.42666
1.4002,0.991633,1.43739
1.4083,0.992679,1.44748
1.4164,0.993654,1.45694
1.4245,0.99456,1.46576
1.4326,0.995398,1.47394
1.4407,0.996168,1.48149
1.4488,0.996871,1.4884
1.4569,0.997507,1.49468
1.465,0.998077,1.50032
1.4731,0.998582,1.50532
1.4812,0.999021,1.50969
1.4893,0.999396,1.51342
1.4974,0.999707,1.51651
1.5055,0.999953,1.51897
1.5136,1.00014,1.52079
1.5217,1.00025,1.52197
1.5298,1.00031,1.52252
1.5379,1.0003,1.52243
1.546,1.00023,1.5217
1.5541,1.00009,1.52034
1.5622,0.99989,1.51834
1.5703,0.999626,1.51571
1.5784,0.999297,1.51243
1.5865,0.998904,1.50853
1.5946,0.998446,1.50398
1.6027,0.997923,1.4988
1.6108,0.997335,1.49298
1.6189,0.99668,1.48653
1.627,0.995958,1.47944
1.6351,0.99517,1.47171
1.6432,0.994313,1.46335
1.6513,0.993388,1.45435
1.6594,0.992393,1.44471
1.6675,0.991327,1.43444
1.6756,0.99019,1.42354
1.6837,0.988981,1.412
1.6918,0.987699,1.39982
1.6999,0.986341,1.38701
1.708,0.984908,1.37357
1.7161,0.983397,1.35949
1.7242,0.981807,1.34477
1.7323,0.980136,1.32942
1.7404,0.978384,1.31344
1.7485,0.976547,1.29682
1.7566,0.974624,1.27957
1.7647,0.972612,1.26169
1.7728,0.97051,1.24317
1.7809,0.968315,1.22403
1.789,0.966024,1.20425
1.7971,0.963634,1.18384
1.8052,0.961142,1.16279
1.8133,0.958546,1.14112
1.8214,0.95584,1.11882
1.8295,0.953022,1.09589
1.8376,0.950087,1.07233
1.8457,0.947031,1.04814
1.8538,0.943848,1.02333
1.8619,0.940533,0.997888
1.87,0.93708,0.971824
1.8781,0.933483,0.945137
1.8862,0.929735,0.917827
1.8943,0.925827,0.889896
1.9024,0.921752,0.861347
1.9105,0.917499,0.83218
1.9186,0.913058,0.802399
1.9267,0.908416,0.772005
1.9348,0.903562,0.741001
1.9429,0.898479,0.709391
1.951,0.893152,0.677179
1.9591,0.887559,0.644368
1.9672,0.88168,0.610965
1.9753,0.875489,0.576975
1.9834,0.868955,0.542406
1.9915,0.862045,0.507268
1.9996,0.854715,0.471573
2.0076,0.847017,0.435784
2.0156,0.838802,0.399483
2.0236,0.83,0.362693
2.0316,0.820519,0.325446
2.0396,0.810244,0.287783
2.0476,0.799022,0.249764
2.0556,0.786646,0.211479
2.0636,0.772825,0.173065
2.0716,0.757133,0.134751
2.0796,0.738904,0.0969539
2.0876,0.717033,0.0605231
2.0956,0.689595,0.02749
2.1036,0.653792,0.00338052
2.1116,0.610879,-0.00107738
2.1196,0.570525,0.0149378
2.1276,0.536079,0.0411615
2.1356,0.505948,0.0717146
2.1436,0.478684,0.104251
2.1516,0.453377,0.137717
2.1596,0.429449,0.17156
2.1676,0.406507,0.205454
2.1756,0.384268,0.239187
2.1836,0.36251,0.272607
2.1916,0.341056,0.305594
2.1996,0.319749,0.338048
2.2076,0.298446,0.369875
2.2156,0.277007,0.400981
2.2236,0.255291,0.431261
2.2316,0.233142,0.460594
2.2396,0.210389,0.488824
2.2476,0.186832,0.515748
2.2556,0.162238,0.541085
2.2636,0.136338,0.564431
2.2716,0.108834,0.585195
2.2796,0.0794589,0.602516
2.2876,0.0481219,0.615207
2.2956,0.0151803,0.621901
2.3036,-0.0183729,0.621603
2.3116,-0.051226,0.614357
2.3196,-0.082426,0.601211
2.3276,-0.111656,0.583537
2.3356,-0.139028,0.5625
2.3436,-0.164815,0.53894
2.3516,-0.189317,0.513432
2.3596,-0.2128,0.486367
2.3676,-0.235497,0.458019
2.3756,-0.257603,0.428587
2.3836,-0.279289,0.398222
2.3916,-0.300709,0.367044
2.3996,-0.322005,0.335157
2.4076,-0.343316,0.302654
2.4156,-0.364787,0.26963
2.4236,-0.386574,0.236187
2.4316,-0.40886,0.202446
2.4396,-0.431866,0.168564
2.4476,-0.455883,0.134762
2.4556,-0.481315,0.10138
2.4636,-0.508755,0.0689983
2.4716,-0.539139,0.0387341
2.4796,-0.573949,0.01309
2.4876,-0.61468,-0.00169909
2.4956,-0.657406,0.00455055
2.5036,-0.692574,0.029822
2.5116,-0.719508,0.0634038
2.5196,-0.741033,0.10012
2.5276,-0.759016,0.138084
2.5356,-0.774524,0.176502
2.5436,-0.7882,0.214984
2.5516,-0.80046,0.253314
2.5596,-0.811586,0.291361
2.5676,-0.82178,0.329041
2.5756,-0.831191,0.366297
2.5836,-0.839932,0.403088
2.5916,-0.848093,0.439385
2.5996,-0.855744,0.475165
2.6076,-0.862942,0.510412
2.6156,-0.869736,0.545111
2.6236,-0.876165,0.579253
2.6316,-0.882261,0.612829
2.6396,-0.888054,0.64583
2.6476,-0.893569,0.678252
2.6556,-0.898825,0.71009
2.6636,-0.903843,0.741339
2.6716,-0.908638,0.771996
2.6796,-0.913225,0.802057
2.6876,-0.917617,0.83152
2.6956,-0.921825,0.860383
2.7036,-0.925859,0.888643
2.7116,-0.929729,0.9163
2.7196,-0.933443,0.94335
2.7276,-0.937009,0.969793
2.7356,-0.940433,0.995628
2.7436,-0.943723,1.02085
2.7516,-0.946883,1.04547
2.7596,-0.949919,1.06947
2.7676,-0.952836,1.09286
2.7756,-0.955638,1.11564
2.7836,-0.95833,1.1378
2.7916,-0.960915,1.15935
2.7996,-0.963396,1.18028
2.8076,-0.965778,1.2006
2.8156,-0.968063,1.2203
2.8236,-0.970254,1.23939
2.8316,-0.972354,1.25786
2.8396,-0.974364,1.27571
2.8476,-0.976288,1.29295
2.8556,-0.978127,1.30956
2.8636,-0.979884,1.32556
2.8716,-0.98156,1.34094
2.8796,-0.983156,1.3557
2.8876,-0.984676,1.36984
2.8956,-0.986119,1.38337
2.9036,-0.987488,1.39627
2.9116,-0.988783,1.40856
2.9196,-0.990006,1.42022
2.9276,-0.991159,1.43126
2.9356,-0.992241,1.44169
2.9436,-0.993254,1.45149
2.9516,-0.994199,1.46068
2.9596,-0.995077,1.46924
2.9676,-0.995888,1.47719
2.9756,-0.996634,1.48451
2.9836,-0.997314,1.49121
2.9916,-0.997929,1.4973
2.9996,-0.998481,1.50276
3.0076,-0.998968,1.5076
3.0156,-0.999392,1.51182
3.0236,-0.999754,1.51542
3.0316,-1.00005,1.51839
3.0396,-1.00029,1.52075
3.0476,-1.00046,1.52249
3.0556,-1.00057,1.5236
3.0636,-1.00062,1.5241
3.0716,-1.00061,1.52397
3.0796,-1.00053,1.52322
3.0876,-1.0004,1.52185
3.0956,-1.0002,1.51986
3.1036,-0.999937,1.51725
3.1116,-0.999613,1.51402
3.1196,-0.999227,1.51017
3.1276,-0.998777,1.50569
3.1356,-0.998263,1.5006
3.1436,-0.997686,1.49488
3.1516,-0.997044,1.48855
3.1596,-0.996337,1.48159
3.1676,-0.995565,1.47402
3.1756,-0.994727,1.46582
3.1836,-0.993821,1.457
3.1916,-0.992849,1.44756
3.1996,-0.991807,1.43751
3.2076,-0.990697,1.42683
3.2156,-0.989516,1.41553
3.2236,-0.988263,1.40361
3.2316,-0.986938,1.39108
3.2396,-0.98554,1.37792
3.2476,-0.984066,1.36414
3.2556,-0.982515,1.34975
3.2636,-0.980887,1.33474
3.2716,-0.979178,1.31911
3.2796,-0.977388,1.30286
3.2876,-0.975515,1.28599
3.2956,-0.973557,1.2685
3.3036,-0.971511,1.2504
3.3116,-0.969375,1.23168
3.3196,-0.967146,1.21235
3.3276,-0.964822,1.19239
3.3356,-0.962401,1.17183
3.3436,-0.959878,1.15064
3.3516,-0.957251,1.12885
3.3596,-0.954515,1.10644
3.3676,-0.951668,1.08341
3.3756,-0.948704,1.05978
3.3836,-0.945619,1.03553
3.3916,-0.942408,1.01067
3.3996,-0.939066,0.985198
3.4076,-0.935586,0.959119
3.4156,-0.931963,0.932434
3.4236,-0.928188,0.905141
3.4316,-0.924254,0.877244
3.4396,-0.920153,0.848744
3.4476,-0.915874,0.819643
3.4556,-0.911407,0.789943
3.4636,-0.90674,0.759647
3.4716,-0.90186,0.728757
3.4796,-0.896751,0.697277
3.4876,-0.891397,0.66521
3.4956,-0.885777,0.632562
3.5036,-0.87987,0.599338
3.5116,-0.873649,0.565543
3.5196,-0.867084,0.531187
3.5276,-0.860141,0.496278
3.5356,-0.852776,0.460829
3.5436,-0.844938,0.424854
3.5516,-0.836567,0.388372
3.5596,-0.827585,0.351409
3.5676,-0.817895,0.313999
3.5756,-0.807373,0.276187
3.5836,-0.795853,0.23804
3.5916,-0.78311,0.199659
3.5996,-0.768821,0.161199
3.6076,-0.752507,0.122928
3.6156,-0.733408,0.0853462
3.6236,-0.710239,0.0495136
3.6316,-0.680774,0.0180856
3.6396,-0.642414,-0.00178316
3.6476,-0.599202,0.000160323
3.6556,-0.560489,0.0199363
3.6636,-0.52738,0.0477588
3.6716,-0.498131,0.0790513
3.6796,-0.471456,0.111959
3.6876,-0.446555,0.14561
3.6956,-0.422911,0.179534
3.7036,-0.400166,0.213441
3.7116,-0.378056,0.247139
3.7196,-0.356374,0.280488
3.7276,-0.33495,0.313375
3.7356,-0.31363,0.345701
3.7436,-0.292274,0.377372
3.7516,-0.270741,0.408293
3.7596,-0.248884,0.438355
3.7676,-0.226544,0.467425
3.7756,-0.203542,0.495338
3.7836,-0.179669,0.521868
3.7916,-0.154678,0.546702
3.7996,-0.128287,0.569386
3.8076,-0.100199,0.589255
3.8156,-0.0701763,0.605344
3.8236,-0.0382314,0.616375
3.8316,-0.00491354,0.62101
3.8396,0.028618,0.618515
3.8476,0.0610879,0.60929
3.8556,0.0917361,0.59457
3.8636,0.12041,0.575706
3.8716,0.147296,0.553765
3.8796,0.172688,0.529501
3.8876,0.196877,0.503423
3.8956,0.220122,0.475882
3.9036,0.242642,0.447127
3.9116,0.264627,0.417337
3.9196,0.286241,0.386655
3.9276,0.307635,0.355194
3.9356,0.328949,0.323053
3.9436,0.350323,0.290327
3.9516,0.371907,0.257112
3.9596,0.393863,0.223515
3.9676,0.416386,0.189668
3.9756,0.439719,0.155744
3.9836,0.464182,0.121998
3.9916,0.490234,0.0888314
3.9996,0.518565,0.0569585
4,0.520058,0.0554196
