"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
0,10,0,0,0
0.003,9.97000001,0.02999999049,0,0
0.006,9.942823392,0.05999985785,0,0
0.009,9.918445513,0.08999917574,0,0
0.012,9.896816904,0.1199975178,0,0
0.015,9.877863701,0.1499944576,0,0
0.018,9.861488305,0.179989569,0,0
0.021,9.847570252,0.2099824255,0,0
0.024,9.835967288,0.239972601,0,0
0.027,9.826516633,0.2699596692,0,0
0.03,9.81903643,0.2999432039,0,0
0.033,9.813327365,0.3299227789,0,0
0.036,9.809174437,0.3598979683,0,0
0.039,9.80634887,0.389868346,0,0
0.042,9.804610154,0.4198334861,0,0
0.045,9.803708172,0.4497929626,0,0
0.048,9.803385435,0.4797463498,0,0
0.051,9.803379364,0.5096932221,0,0
0.054,9.80342463,0.5396331536,0,0
0.057,9.803255505,0.5695657191,0,0
0.06,9.802608234,0.599490493,0,0
0.063,9.801223373,0.6294070501,0,0
0.066,9.798848096,0.6593149651,0,0
0.069,9.795238449,0.6892138131,0,0
0.072,9.79016151,0.719103169,0,0
0.075,9.783397468,0.7489826082,0,0
0.078,9.774741574,0.7788517059,0,0
0.081,9.764005962,0.8087100376,0,0
0.084,9.751021322,0.838557179,0,0
0.087,9.735638405,0.8683927059,0,0
0.09,9.717729353,0.8982161943,0,0
0.093,9.697188837,0.9280272203,0,0
0.096,9.673934995,0.9578253602,0,0
0.099,9.647910161,0.9876101905,0,0
0.102,9.619081387,1.017381288,0,0
0.105,9.58744073,1.047138229,0,0
0.108,9.553005333,1.076880592,0,0
0.111,9.515817276,1.106607953,0,0
0.114,9.475943201,1.13631989,0,0
0.117,9.433473732,1.16601598,0,0
0.12,9.388522667,1.195695802,0,0
0.123,9.341225978,1.225358934,0,0
0.126,9.291740602,1.255004954,0,0
0.129,9.240243056,1.284633441,0,0
0.132,9.186927873,1.314243973,0,0
0.135,9.132005878,1.343836131,0,0
0.138,9.075702321,1.373409493,0,0
0.141,9.01825488,1.402963639,0,0
0.144,8.95991156,1.432498149,0,0
0.147,8.900928488,1.462012603,0,0
0.15,8.84156765,1.491506582,0,0
0.153,8.782094565,1.520979667,0,0
0.156,8.722775935,1.550431438,0,0
0.159,8.663877278,1.579861478,0,0
0.162,8.605660578,1.609269367,0,0
0.165,8.548381961,1.638654689,0,0
0.168,8.49228943,1.668017025,0,0
0.171,8.437620659,1.697355958,0,0
0.174,8.384600896,1.72667107,0,0
0.177,8.333440961,1.755961947,0,0
0.18,8.284335381,1.78522817,0,0
0.183,8.237460669,1.814469325,0,0
0.186,8.192973756,1.843684995,0,0
0.189,8.151010607,1.872874766,0,0
0.192,8.111685013,1.902038222,0,0
0.195,8.075087589,1.93117495,0,0
0.198,8.041284971,1.960284534,0,0
0.201,8.010319228,1.989366562,0,0
0.204,7.982207493,2.018420619,0,0
0.207,7.956941815,2.047446294,0,0
0.21,7.934489233,2.076443173,0,0
0.213,7.914792072,2.105410844,0,0
0.216,7.897768456,2.134348896,0,0
0.219,7.883313045,2.163256918,0,0
0.222,7.871297966,2.192134498,0,0
0.225,7.861573958,2.220981226,0,0
0.228,7.853971695,2.249796693,0,0
0.231,7.848303297,2.278580488,0,0
0.234,7.844363999,2.307332202,0,0
0.237,7.841933974,2.336051428,0,0
0.24,7.840780284,2.364737757,0,0
0.243,7.840658956,2.39339078,0,0
0.246,7.841317148,2.422010091,0,0
0.249,7.842495396,2.450595284,0,0
0.252,7.843929926,2.479145951,0,0
0.255,7.845354991,2.507661688,0,0
0.258,7.846505241,2.536142088,0,0
0.261,7.847118077,2.564586747,0,0
0.264,7.846935986,2.592995262,0,0
0.267,7.845708832,2.621367227,0,0
0.27,7.84319608,2.64970224,0,0
0.273,7.839168932,2.677999898,0,0
0.276,7.833412363,2.706259799,0,0
0.279,7.825727033,2.734481541,0,0
0.282,7.815931062,2.762664724,0,0
0.285,7.803861644,2.790808946,0,0
0.288,7.789376497,2.818913808,0,0
0.291,7.772355132,2.84697891,0,0
0.294,7.752699921,2.875003854,0,0
0.297,7.730336974,2.90298824,0,0
0.3,7.705216792,2.930931672,0,0
0.303,7.677314711,2.958833752,0,0
0.306,7.64663113,2.986694084,0,0
0.309,7.613191503,3.014512272,0,0
0.312,7.577046122,3.042287919,0,0
0.315,7.538269672,3.070020633,0,0
0.318,7.496960572,3.097710018,0,0
0.321,7.453240106,3.125355681,0,0
0.324,7.407251346,3.152957229,0,0
0.327,7.359157892,3.180514269,0,0
0.33,7.309142418,3.208026411,0,0
0.333,7.257405057,3.235493263,0,0
0.336,7.204161624,3.262914434,0,0
0.339,7.149641711,3.290289536,0,0
0.342,7.094086646,3.317618178,0,0
0.345,7.037747356,3.344899974,0,0
0.348,6.980882146,3.372134533,0,0
0.351,6.923754406,3.399321471,0,0
0.354,6.86663028,3.4264604,0,0
0.357,6.809776305,3.453550935,0,0
0.36,6.753457047,3.48059269,0,0
0.363,6.697932759,3.507585282,0,0
0.366,6.643457076,3.534528326,0,0
0.369,6.590274762,3.56142144,0,0
0.372,6.538619543,3.588264242,0,0
0.375,6.488712038,3.615056349,0,0
0.378,6.440757802,3.641797382,0,0
0.381,6.394945504,3.66848696,0,0
0.384,6.351445258,3.695124705,0,0
0.387,6.310407117,3.721710236,0,0
0.39,6.271959739,3.748243177,0,0
0.393,6.236209256,3.774723151,0,0
0.396,6.203238329,3.80114978,0,0
0.399,6.173105422,3.82752269,0,0
0.402,6.145844283,3.853841506,0,0
0.405,6.121463652,3.850105853,0.03,0
0.408,6.09994718,3.846315359,0.06,0
0.411,6.081253585,3.84246965,0.09,0
0.414,6.065317017,3.838568356,0.12,0
0.417,6.052047647,3.834611105,0.15,0
0.42,6.041332467,3.830597527,0.18,0
0.423,6.033036299,3.826527252,0.21,0
0.426,6.027002994,3.822399913,0.24,0
0.429,6.023056824,3.818215142,0.27,0
0.432,6.021004046,3.813972571,0.3,0
0.435,6.020634619,3.809671835,0.33,0
0.438,6.021724082,3.805312568,0.36,0
0.441,6.024035539,3.800894406,0.39,0
0.444,6.02732177,3.796416986,0.42,0
0.447,6.031327429,3.791879944,0.45,0
0.45,6.035791313,3.787282919,0.48,0
0.453,6.040448683,3.782625549,0.51,0
0.456,6.045033616,3.777907475,0.54,0
0.459,6.049281371,3.773128338,0.57,0
0.462,6.052930741,3.768287778,0.6,0
0.465,6.055726376,3.763385438,0.63,0
0.468,6.057421048,3.758420962,0.66,0
0.471,6.057777854,3.753393993,0.69,0
0.474,6.05657232,3.748304177,0.72,0
0.477,6.053594396,3.74315116,0.75,0
0.48,6.048650323,3.737934589,0.78,0
0.483,6.041564359,3.732654111,0.81,0
0.486,6.032180337,3.727309375,0.84,0
0.489,6.02036306,3.721900031,0.87,0
0.492,6.0059995,3.716425729,0.9,0
0.495,5.988999805,3.710886121,0.93,0
0.498,5.969298101,3.705280858,0.96,0
0.501,5.94685308,3.699609595,0.99,0
0.504,5.921648367,3.693871985,1.02,0
0.507,5.893692671,3.688067684,1.05,0
0.51,5.863019709,3.682196348,1.08,0
0.513,5.829687914,3.676257634,1.11,0
0.516,5.793779911,3.6702512,1.14,0
0.519,5.755401797,3.664176704,1.17,0
0.522,5.714682192,3.658033808,1.2,0
0.525,5.671771109,3.651822171,1.23,0
0.528,5.62683862,3.645541456,1.26,0
0.531,5.580073353,3.639191326,1.29,0
0.534,5.531680818,3.632771444,1.32,0
0.537,5.481881586,3.626281476,1.35,0
0.54,5.430909336,3.619721087,1.38,0
0.543,5.379008783,3.613089944,1.41,0
0.546,5.326433509,3.606387715,1.44,0
0.549,5.273443714,3.599614069,1.47,0
0.552,5.220303911,3.592768676,1.5,0
0.555,5.167280578,3.585851206,1.53,0
0.558,5.114639802,3.578861332,1.56,0
0.561,5.062644912,3.571798727,1.59,0
0.564,5.011554152,3.564663065,1.62,0
0.567,4.961618385,3.55745402,1.65,0
0.57,4.913078875,3.550171269,1.68,0
0.573,4.866165145,3.542814489,1.71,0
0.576,4.821092944,3.535383358,1.74,0
0.579,4.778062334,3.527877555,1.77,0
0.582,4.737255916,3.520296762,1.8,0
0.585,4.698837216,3.512640658,1.83,0
0.588,4.662949232,3.504908926,1.86,0
0.591,4.629713171,3.497101251,1.89,0
0.594,4.599227372,3.489217316,1.92,0
0.597,4.571566441,3.481256808,1.95,0
0.6,4.546780587,3.473219413,1.98,0
0.603,4.524895182,3.465104818,2.01,0
0.606,4.505910536,3.456912714,2.04,0
0.609,4.4898019,3.448642789,2.07,0
0.612,4.476519686,3.440294736,2.1,0
0.615,4.465989913,3.431868246,2.13,0
0.618,4.458114861,3.423363012,2.16,0
0.621,4.452773947,3.41477873,2.19,0
0.624,4.449824794,3.406115095,2.22,0
0.627,4.449104498,3.397371804,2.25,0
0.63,4.45043108,3.388548554,2.28,0
0.633,4.453605099,3.379645045,2.31,0
0.636,4.458411428,3.370660977,2.34,0
0.639,4.464621166,3.36159605,2.37,0
0.642,4.471993671,3.352449969,2.4,0
0.645,4.480278699,3.343222435,2.43,0
0.648,4.48921863,3.333913155,2.46,0
0.651,4.498550753,3.324521833,2.49,0
0.654,4.508009606,3.315048178,2.52,0
0.657,4.517329328,3.305491896,2.55,0
0.66,4.526246028,3.295852699,2.58,0
0.663,4.534500127,3.286130296,2.61,0
0.666,4.541838663,3.276324399,2.64,0
0.669,4.548017541,3.266434721,2.67,0
0.672,4.552803702,3.256460977,2.7,0
0.675,4.555977195,3.246402881,2.73,0
0.678,4.557333129,3.236260151,2.76,0
0.681,4.556683496,3.226032503,2.79,0
0.684,4.553858843,3.215719658,2.82,0
0.687,4.548709776,3.205321336,2.85,0
0.69,4.541108291,3.194837256,2.88,0
0.693,4.530948914,3.184267144,2.91,0
0.696,4.518149634,3.173610721,2.94,0
0.699,4.502652638,3.162867714,2.97,0
0.702,4.484424826,3.152037849,3,0
0.705,4.463458107,3.141120852,3.03,0
0.708,4.439769471,3.130116454,3.06,0
0.711,4.413400845,3.119024383,3.09,0
0.714,4.384418719,3.107844372,3.12,0
0.717,4.352913559,3.117210262,3.12936589,0
0.72,4.318999011,3.126531915,3.138687543,0
0.723,4.282810886,3.135809199,3.147964827,0
0.726,4.244505967,3.145041981,3.157197609,0
0.729,4.20426061,3.15423013,3.166385758,0
0.732,4.162269188,3.163373516,3.175529143,0
0.735,4.118742365,3.172472008,3.184627636,0
0.738,4.07390523,3.181525478,3.193681106,0
0.741,4.027995298,3.190533796,3.202689424,0
0.744,3.981260409,3.199496836,3.211652464,0
0.747,3.933956526,3.208414468,3.220570096,0
0.75,3.886345469,3.217286567,3.229442195,0
0.753,3.83869259,3.226113007,3.238268635,0
0.756,3.791264422,3.234893662,3.24704929,0
0.759,3.744326314,3.243628406,3.255784034,0
0.762,3.698140082,3.252317117,3.264472745,0
0.765,3.65296168,3.260959671,3.273115299,0
0.768,3.609038938,3.269555945,3.281711572,0
0.771,3.566609358,3.278105816,3.290261443,0
0.774,3.525898013,3.286609163,3.298764791,0
0.777,3.48711555,3.295065865,3.307221493,0
0.78,3.450456319,3.303475802,3.31563143,0
0.783,3.416096655,3.311838855,3.323994483,0
0.786,3.384193313,3.320154905,3.332310533,0
0.789,3.354882078,3.328423833,3.340579461,0
0.792,3.328276562,3.336645522,3.34880115,0
0.795,3.325789664,3.334158624,3.346314251,0
0.798,3.324225319,3.332594279,3.344749907,0
0.801,3.323597414,3.331966374,3.344122002,0
0.804,3.323911521,3.332280481,3.344436109,0
0.807,3.325164854,3.333533814,3.345689442,0
0.81,3.327346286,3.335715246,3.347870874,0
0.813,3.330436456,3.338805416,3.350961044,0
0.816,3.334407935,3.342776895,3.354932523,0
0.819,3.339225472,3.347594432,3.35975006,0
0.822,3.344846305,3.353215265,3.365370893,0
0.825,3.351220545,3.359589505,3.371745133,0
0.828,3.358291613,3.366660573,3.378816201,0
0.831,3.365996746,3.374365706,3.386521333,0
0.834,3.374267551,3.382636511,3.394792139,0
0.837,3.385557828,3.390135973,3.402291601,0
0.84,3.398189597,3.397586408,3.409742036,0
0.843,3.411918689,3.40498771,3.417143338,0
0.846,3.426492063,3.412339774,3.424495402,0
0.849,3.441650061,3.419642496,3.431798123,0
0.852,3.457128708,3.426895771,3.439051399,0
0.855,3.472662058,3.434099497,3.446255125,0
0.858,3.48798456,3.441253571,3.453409199,0
0.861,3.502833413,3.448357892,3.460513519,0
0.864,3.516950904,3.455412358,3.467567986,0
0.867,3.530086692,3.46241687,3.474572497,0
0.87,3.542000038,3.469371327,3.481526955,0
0.873,3.552461939,3.476275631,3.488431259,0
0.876,3.561257164,3.483129685,3.495285313,0
0.879,3.568186168,3.489933389,3.502089017,0
0.882,3.573066861,3.496686649,3.508842277,0
