"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.685,0,0,0,0,0,0,480
0.0001,562.346,0.0297526,-0.594173,0.56442,298.05,-565.383,267.334,794.508
0.0002,559.008,0.0614665,-1.04963,0.988166,312.238,-563.009,250.771,789.428
0.0003,555.679,0.0921517,-3.20939,3.11724,325.918,-559.684,233.766,791.088
0.0004,552.368,0.122746,-6.73804,6.6153,339.563,-556.38,216.817,799.315
0.0005,549.085,0.153219,-11.152,10.9987,353.162,-553.106,199.943,812.215
0.0006,545.832,0.183541,-15.9652,15.7817,366.702,-549.862,183.161,827.855
0.0007,542.611,0.213682,-20.6929,20.4792,380.166,-546.651,166.485,844.258
0.0008,539.42,0.243611,-24.8538,24.6102,393.54,-543.469,149.928,859.417
0.0009,536.254,0.273301,-27.9741,27.7008,406.805,-540.308,133.504,871.311
0.001,533.103,0.302721,-29.5903,29.2876,419.941,-537.161,117.22,877.939
0.0011,529.958,0.331842,-29.2517,28.9198,432.928,-534.015,101.086,877.351
0.0012,526.802,0.360635,-26.5239,26.1633,445.744,-530.853,85.1089,867.697
0.0013,523.618,0.389073,-20.9916,20.6025,458.366,-527.659,69.2929,847.276
0.0014,520.388,0.417126,-12.2608,11.8436,470.769,-524.411,53.642,814.586
0.0015,517.087,0.42772,-0.914694,0.486974,474.404,-504.031,29.627,747.667
0.0016,513.75,0.449948,-0.923632,0.473684,483.849,-495.717,11.8682,744.168
0.0017,510.413,0.47122,-0.930635,0.459415,492.817,-486.915,-5.90225,740.481
0.0018,507.076,0.491519,-0.935705,0.444185,501.298,-477.631,-23.6668,736.584
0.0019,503.739,0.601233,-1.02772,0.426487,507.74,-467.114,-40.626,730.602
0.002,500.417,6.44904,-6.84761,0.398569,504.429,-451.499,-52.93,734.155
0.0021,497.164,21.0469,-21.4171,0.370258,501.205,-435.732,-65.4735,774.292
0.0022,494.035,43.8718,-44.2134,0.341581,498.122,-419.852,-78.2705,850.541
0.0023,491.085,74.3507,-74.6633,0.312567,495.233,-403.9,-91.3326,962.853
0.0024,488.361,111.864,-112.147,0.283245,492.584,-387.915,-104.67,1111.42
0.0025,485.909,155.748,-156.002,0.253643,490.22,-371.932,-118.288,1296.47
0.0026,483.769,205.304,-205.528,0.223791,488.179,-355.985,-132.194,1518.11
0.0027,481.976,259.795,-259.989,0.193718,486.495,-340.107,-146.388,1776.1
0.0028,480.561,318.458,-318.622,0.163454,485.197,-324.326,-160.872,2069.72
0.0029,479.548,380.503,-380.636,0.133028,484.308,-308.668,-175.64,2397.63
0.003,478.958,445.122,-445.224,0.102472,483.848,-293.16,-190.688,2757.71
0.0031,478.805,511.489,-511.561,0.0718138,483.827,-277.821,-206.007,3147.04
0.0032,479.098,578.772,-578.813,0.0410846,484.254,-262.67,-221.585,3561.76
0.0033,479.84,646.131,-646.141,0.0103151,485.131,-247.723,-237.408,3997.11
0.0034,481.029,712.729,-712.709,-0.0204613,486.453,-232.996,-253.457,4447.41
0.0035,482.656,777.733,-777.682,-0.0512255,488.211,-218.493,-269.718,4906.11
0.0036,484.71,840.32,-840.238,-0.0819342,490.389,-204.228,-286.162,5365.9
0.0037,487.17,899.685,-899.572,-0.112561,492.968,-190.203,-302.765,5818.79
0.0038,490.013,955.04,-954.897,-0.143074,495.922,-176.424,-319.498,6256.27
0.0039,493.209,1005.62,-1005.45,-0.173452,499.219,-162.884,-336.336,6669.51
0.004,496.725,1050.71,-1050.5,-0.203666,502.825,-149.58,-353.245,7049.53
0.0041,500.52,1089.59,-1089.36,-0.233666,506.698,-136.516,-370.182,7387.42
0.0042,504.552,1121.62,-1121.36,-0.263425,510.794,-123.684,-387.11,7674.58
0.0043,508.773,1146.18,-1145.89,-0.292943,515.064,-111.061,-404.004,7902.97
0.0044,513.131,1162.7,-1162.37,-0.322167,519.455,-98.6442,-420.811,8065.31
0.0045,517.571,1170.65,-1170.3,-0.351077,523.911,-86.4166,-437.494,8155.32
0.0046,522.034,1169.58,-1169.2,-0.379635,528.371,-74.3682,-454.003,8167.96
0.0047,526.458,1159.08,-1158.67,-0.407819,532.774,-62.4773,-470.297,8099.6
0.0048,530.779,1138.78,-1138.35,-0.435602,537.055,-50.7265,-486.329,7948.21
0.0049,534.932,1108.41,-1107.95,-0.462954,541.147,-39.0962,-502.051,7713.5
0.005,538.847,1067.73,-1067.24,-0.489849,544.981,-27.5656,-517.416,7397.03
0.0051,542.457,1016.59,-1016.07,-0.516262,548.488,-16.1132,-532.375,7002.24
0.0052,545.69,954.877,-954.335,-0.542164,551.598,-4.71681,-546.881,6534.56
0.0053,548.479,883.964,-880.607,-3.35661,554.242,-0.87725,-553.365,5998.49
0.0054,550.778,808.387,-790.402,-17.9846,556.375,-0.772417,-555.603,5425.46
0.0055,552.559,728.527,-683.463,-45.0631,557.97,-0.6384,-557.331,4833.28
0.0056,553.793,644.45,-559.914,-84.5359,558.996,-0.475378,-558.521,4237.14
0.0057,554.453,556.258,-419.909,-136.349,559.428,-0.28356,-559.145,3654.95
0.0058,554.512,464.085,-263.633,-200.452,559.239,-0.0631819,-559.176,3107.17
0.0059,553.944,368.097,-91.3025,-276.794,558.402,0.185492,-558.587,2616.71
0.006,552.805,317.002,-0.203765,-316.798,380.601,176.836,-557.438,2255.4
0.0061,551.568,315.539,-0.173561,-315.365,364.88,191.318,-556.198,2238.66
0.0062,550.334,317.728,-0.143186,-317.585,349.077,205.891,-554.968,2242.06
0.0063,549.125,323.094,-0.11267,-322.981,333.22,220.55,-553.77,2263.24
0.0064,547.962,331.14,-0.0820423,-331.058,317.333,235.29,-552.623,2299.86
0.0065,546.86,341.354,-0.0513338,-341.303,301.438,250.104,-551.542,2349.47
0.0066,545.832,353.214,-0.0205747,-353.193,285.556,264.981,-550.537,2409.54
0.0067,544.887,366.185,0.0102048,-366.195,269.707,279.911,-549.618,2477.43
0.0068,544.031,379.73,0.0409742,-379.771,253.907,294.882,-548.789,2550.36
0.0069,543.265,393.308,0.0717032,-393.379,238.174,309.877,-548.051,2625.4
0.007,542.589,406.379,0.102361,-406.481,222.52,324.881,-547.401,2699.5
0.0071,541.997,418.409,0.132919,-418.542,206.957,339.876,-546.833,2769.55
0.0072,541.481,428.872,0.163345,-429.035,191.496,354.841,-546.338,2832.32
0.0073,541.027,437.253,0.193609,-437.446,176.146,369.755,-545.901,2884.63
0.0074,540.622,443.052,0.223683,-443.275,160.912,384.595,-545.507,2923.3
0.0075,540.245,445.787,0.253536,-446.04,145.8,399.336,-545.135,2945.29
0.0076,539.874,444.997,0.283139,-445.28,130.812,413.951,-544.764,2947.75
0.0077,539.486,440.246,0.312461,-440.558,115.952,428.414,-544.366,2928.1
0.0078,539.052,431.124,0.341475,-431.465,101.219,442.694,-543.914,2884.11
0.0079,538.542,417.251,0.370147,-417.621,86.614,456.761,-543.375,2813.97
0.008,537.922,398.279,0.398465,-398.677,72.1261,470.592,-542.718,2716.42
0.0081,537.158,373.893,0.426388,-374.32,57.7583,484.147,-541.905,2590.73
0.0082,536.213,343.818,0.45389,-344.272,43.5047,497.395,-540.9,2436.87
0.0083,535.047,307.814,0.480943,-308.295,29.3597,510.303,-539.662,2255.49
0.0084,533.622,265.683,0.507509,-266.19,15.3214,522.831,-538.153,2047.99
0.0085,531.895,217.267,0.533588,-217.8,1.36995,534.959,-536.329,1816.54
0.0086,529.83,159.226,7.00709,-166.233,0.152219,534.002,-534.155,1563.3
0.0087,527.426,87.09,28.6865,-115.777,0.0584034,531.569,-531.628,1322.61
0.0088,524.688,0.821928,65.4735,-66.2954,-0.0646515,528.819,-528.754,1102.9
0.0089,521.786,0.331946,67.2001,-67.5321,-96.9868,525.92,-428.933,1016.37
0.009,518.919,0.302826,76.1112,-76.414,-110.122,523.07,-412.948,1037.8
0.0091,516.134,0.273407,91.9359,-92.2093,-123.455,520.317,-396.862,1090.67
0.0092,513.477,0.243719,114.131,-114.375,-136.993,517.704,-380.712,1174.02
0.0093,510.987,0.21379,142.114,-142.328,-150.74,515.27,-364.53,1287
0.0094,508.701,0.18365,175.27,-175.453,-164.7,513.05,-348.35,1428.79
0.0095,506.651,0.153328,212.949,-213.103,-178.874,511.076,-332.202,1598.38
0.0096,504.866,0.122856,254.479,-254.602,-193.259,509.374,-316.115,1794.53
0.0097,503.369,0.092262,299.162,-299.254,-207.852,507.966,-300.114,2015.6
0.0098,502.177,0.0615771,346.284,-346.345,-222.646,506.869,-284.223,2259.48
0.0099,501.306,0.0308315,395.115,-395.146,-237.632,506.096,-268.464,2523.52
0.01,500.765,5.5406E-05,444.918,-444.919,-252.799,505.653,-252.854,2804.49
0.0101,500.556,-0.0307207,494.951,-494.921,-268.133,505.545,-237.412,3098.53
0.0102,500.679,-0.0614665,544.472,-544.41,-283.617,505.767,-222.15,3401.18
0.0103,501.129,-0.0921517,592.741,-592.649,-299.232,506.313,-207.081,3707.42
0.0104,501.894,-0.122746,639.031,-638.908,-314.958,507.171,-192.212,4011.72
0.0105,502.959,-0.153219,682.626,-682.473,-330.771,508.323,-177.552,4308.11
0.0106,504.303,-0.183541,722.829,-722.645,-346.644,509.748,-163.103,4590.31
0.0107,505.903,-0.213682,758.965,-758.751,-362.551,511.419,-148.869,4851.85
0.0108,507.728,-0.243611,790.385,-790.141,-378.459,513.307,-134.848,5086.25
0.0109,509.744,-0.273301,816.471,-816.198,-394.338,515.376,-121.037,5287.12
0.011,511.915,-0.302721,836.64,-836.337,-410.154,517.587,-107.433,5448.38
0.0111,514.199,-0.331842,850.345,-850.013,-425.87,519.898,-94.0283,5564.43
0.0112,516.551,-0.360635,857.081,-856.721,-441.45,522.264,-80.8144,5630.31
0.0113,518.924,-0.389073,856.389,-856,-456.854,524.635,-67.7812,5641.88
0.0114,521.266,-0.417126,847.855,-847.438,-472.043,526.96,-54.9167,5595.97
0.0115,523.524,-0.444768,831.117,-830.672,-486.977,529.184,-42.2078,5490.54
0.0116,525.641,-0.471971,805.863,-805.391,-501.612,531.252,-29.6399,5324.8
