"time", "dataOut1", "dataOut2"
0, 1, 1
0.05, 1, 1
0.1, 1, 1
0.15000001, 1, 1
0.20000001, 1, 1
0.25000001, 1, 1
0.30000001, 1, 1
0.35000001, 1, 1
0.40000001, 1, 1
0.45000001, 1, 1
0.50000001, 1, 1
0.55000001, 1, 1
0.60000006, 1, 1
0.65000006, 1, 1
0.70000006, 1, 1
0.75000031, 1, 1
0.80000031, 1, 1
0.85000156, 1, 1
0.90000156, 1, 1
0.95000156, 1, 1
1.00000781, 1, 1
1.05000781, 1, 1
1.10000781, 1, 1
1.15000781, 1, 1
1.20003906, 1, 1
1.25003906, 1, 1
1.30003906, 1, 1
1.35003906, 1, 1
1.40003906, 1, 1
1.45019531, 1, 1
1.50019531, 1, 1
1.55019531, 1, 1
1.60019531, 1, 1
1.65019531, 1, 1
1.70097656, 1, 1
1.75097656, 1, 1
1.80097656, 1, 1
1.85097656, 1, 1
1.90097656, 1, 1
1.9525, 1, 1
2.0025, 1, 1
2.0525, 1, 1
2.1025, 1, 1
2.1525, 1, 1
2.2025, 1, 1
2.2525, 1, 1
2.3025, 1, 1
2.3525, 1, 1
2.4025, 1, 1
2.4525, 1, 1
2.5025, 1, 1
2.5525, 1, 1
2.6025, 1, 1
2.6525, 1, 1
2.7025, 1, 1
2.7525, 1, 1
2.8025, 1, 1
2.8525, 1, 1
2.9025, 1, 1
2.9525, 1, 1
3.0025, 1, 1
3.0525, 1, 1
3.1025, 1, 1
3.1525, 1, 1
3.2025, 1, 1
3.2525, 1, 1
3.3025, 1, 1
3.3525, 1, 1
3.4025, 1, 1
3.4525, 1, 1
3.5025, 1, 1
3.5525, 1, 1
3.6025, 1, 1
3.6525, 1, 1
3.7025, 1, 1
3.7525, 1, 1
3.8025, 1, 1
3.8525, 1, 1
3.9025, 1, 1
3.9525, 1, 1
4.0025, 1, 1
4.0525, 1, 1
4.1025, 1, 1
4.1525, 1, 1
4.2025, 1, 1
4.2525, 1, 1
4.3025, 1, 1
4.3525, 1, 1
4.4025, 1, 1
4.4525, 1, 1
4.5025, 1, 1
4.5525, 1, 1
4.6025, 1, 1
4.6525, 1, 1
4.7025, 1, 1
4.7525, 1, 1
4.8025, 1, 1
4.8525, 1, 1
4.9025, 1, 1
4.9525, 1, 1
5.0025, 1, 1
5.0525, 1, 1
5.1025, 1, 1
5.1525, 1, 1
5.2025, 1, 1
5.2525, 1, 1
5.3025, 1, 1
5.3525, 1, 1
5.4025, 1, 1
5.4525, 1, 1
5.5025, 1, 1
5.5525, 1, 1
5.6025, 1, 1
5.6525, 1, 1
5.7025, 1, 1
5.7525, 1, 1
5.8025, 1, 1
5.8525, 1, 1
5.9025, 1, 1
5.9525, 1, 1
6.0025, 3, 3
6.0525, 3, 3
6.1025, 3, 3
6.1525, 3, 3
6.2025, 3, 3
6.2525, 3, 3
6.3025, 3, 3
6.3525, 3, 3
6.4025, 3, 3
6.4525, 3, 3
6.5025, 3, 3
6.5525, 3, 3
6.6025, 3, 3
6.6525, 3, 3
6.7025, 3, 3
6.7525, 3, 3
6.8025, 3, 3
6.8525, 3, 3
6.9025, 3, 3
6.9525, 3, 3
7.0025, 3, 3
7.0525, 3, 3
7.1025, 3, 3
7.1525, 3, 3
7.2025, 3, 3
7.2525, 3, 3
7.3025, 3, 3
7.3525, 3, 3
7.4025, 3, 3
7.4525, 3, 3
7.5025, 3, 3
7.5525, 3, 3
7.6025, 3, 3
7.6525, 3, 3
7.7025, 3, 3
7.7525, 3, 3
7.8025, 3, 3
7.8525, 3, 3
7.9025, 3, 3
7.9525, 3, 3
8.00250001, 3, 3
8.05250001, 3, 3
8.10250001, 3, 3
8.15250006, 3, 3
8.20250006, 3, 3
8.25250031, 3, 3
8.30250031, 3, 3
8.35250031, 3, 3
8.40250156, 3, 3
8.45250156, 3, 3
8.50250781, 3, 3
8.55250781, 3, 3
8.60250781, 3, 3
8.65253906, 3, 3
8.70253906, 3, 3
8.75269531, 3, 3
8.80269531, 3, 3
8.85269531, 3, 3
8.90347656, 3, 3
8.95347656, 3, 3
9.005, 3, 3
9.05500001, 3, 3
9.10500001, 3, 3
9.15500006, 3, 3
9.20500006, 3, 3
9.25500006, 3, 3
9.30500031, 3, 3
9.35500031, 3, 3
9.40500156, 3, 3
9.45500156, 3, 3
9.50500156, 3, 3
9.55500781, 3, 3
9.60500781, 3, 3
9.65503906, 3, 3
9.70503906, 3, 3
9.75503906, 3, 3
9.80519531, 3, 3
9.85519531, 3, 3
9.90597656, 3, 3
9.95597656, 3, 3
10.00597656, 3, 3
10.0575, 3, 3
10.10750001, 3, 3
10.15750001, 3, 3
10.20750006, 3, 3
10.25750006, 3, 3
10.30750006, 3, 3
10.35750031, 3, 3
10.40750031, 3, 3
10.45750156, 3, 3
10.50750156, 3, 3
10.55750156, 3, 3
10.60750781, 3, 3
10.65750781, 3, 3
10.70753906, 3, 3
10.75753906, 3, 3
10.80753906, 3, 3
10.85769531, 3, 3
10.90769531, 3, 3
10.95847656, 3, 3
11.00847656, 3, 3
11.05847656, 3, 3
11.11, 3, 3
11.16, 3, 3
11.21, 3, 3
11.26000001, 3, 3
11.31000001, 3, 3
11.36000006, 3, 3
11.41000006, 3, 3
11.46000006, 3, 3
