"time","heatCapacitor_T","switch_Controll"
0,20,0
0.1,20.992647397285,0
0.2,21.971969203555,0
0.3,22.937993579414,0
0.4,23.890869057104,0
0.5,24.830607855086,0
0.6,25.75772528968,0
0.7,25.956019383784,1
0.8,25.896792614805,1
0.9,25.838153535043,1
1,25.780081674165,1
1.1,25.722571627817,1
1.2,25.665613661529,1
1.3,25.609215231508,1
1.4,25.553376337753,1
1.5,25.498096980265,1
1.6,25.443377159043,1
1.7,25.389050083569,1
1.8,25.335148223631,1
1.9,25.281770378422,1
2,25.228916547941,1
2.1,25.177159607942,1
2.2,25.125848192935,1
2.3,25.440061732915,0
2.4,26.35685876883,0
2.5,27.262199397395,0
2.6,28.155598398233,0
2.7,28.784795122913,1
2.8,28.697503144075,1
2.9,28.611034398515,1
3,28.525395107933,1
3.1,28.715242778444,0
3.2,29.588232508735,0
3.3,30.450095051541,0
3.4,31.300403568264,0
3.5,32.139476451305,0
3.6,32.270605072592,1
3.7,32.148598972237,1
3.8,32.02777077845,1
3.9,31.923355554016,0
4,32.753386807108,0
4.1,33.572586183864,0
4.2,34.380893353392,0
4.3,35.178567396141,0
4.4,35.965486965575,0
4.5,35.894972043589,1
4.6,35.736868453719,1
4.7,35.580296133272,1
4.8,35.822108487969,0
4.9,36.599943902943,0
5,37.367587331223,0
5.1,38.125080313772,0
5.2,38.872739382231,0
5.3,39.610410919038,0
5.4,39.825245585543,1
5.5,39.628172258145,1
5.6,39.432947364039,1
5.7,39.508791646597,0
5.8,40.236819652716,0
5.9,40.95591569686,0
6,41.665636138333,0
6.1,42.36607605939,0
6.2,43.057477823633,0
6.3,43.739698676038,0
6.4,44.126956098973,1
6.5,43.886987155676,1
6.6,43.649374897145,1
6.7,43.651197846108,0
6.8,44.323715729401,0
6.9,44.988347842015,0
7,45.644680079051,0
7.1,46.292525716521,0
7.2,46.931995326187,0
7.3,47.563266588657,0
7.4,48.186219033166,0
7.5,48.800913271667,0
7.6,49.052860282346,1
7.7,48.764761593955,1
7.8,48.478895604983,1
7.9,48.691666656217,0
8,49.298695536975,0
8.1,49.897491131836,0
8.2,50.489317429618,0
8.3,50.960763963317,1
8.4,50.652961687435,1
8.5,50.348043108686,1
8.6,50.046104323547,1
8.7,49.7471461333,1
8.8,49.451150355619,1
8.9,49.157923916318,1
9,49.276186975329,0
9.1,49.875331692932,0
9.2,50.467287226804,0
9.3,50.972374635706,1
9.4,50.665391898531,1
9.5,50.36070015147,1
9.6,50.058941437024,1
9.7,49.759956988146,1
9.8,49.463904256427,1
9.9,49.17074295238,1
10,49.250129298124,0
