"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6"
4.199999813401968,1.5325975189136323,0.066099118402068197,4.9155421134943795,1.5325975189136323,25.843431376147844,-0.17198185861193271,-1.8765612361374973
4.299999875601312,1.4454399416722734,0,5.0688018653857432,1.4454399416722734,28.383184349426763,-0.24194124999209826,-1.9293224416564694
4.399999937800656,1.3538233479973278,0,5.2133458595529705,1.3538233479973278,31.186066647229378,-0.30936371866783396,-1.9725507853329951
4.5,1.2586631406083761,0,5.3487281943527032,1.2586631406083761,34.278745268176735,-0.37358755419000217,-2.0058382489883799
4.5999997512026241,1.1609101288418664,0,5.4745945084135412,1.1609101288418664,37.690458909026042,-0.43398181053751167,-2.028873749916889
4.699999813401968,1.0615410284785201,0,5.5906855212977282,1.0615410284785201,41.453272545998011,-0.48995272984710697,-2.0414464881727334
4.799999875601312,0.9615487027221099,0,5.6968396241455803,0.9615487027221099,45.602358449326069,-0.54094978261880633,-2.0434482679597217
4.899999937800656,0.86193224183852579,0,5.7929944944177914,0.86193224183852579,50.17630629047018,-0.58647126524050974,-2.0348747723195446
5,0.76368698057609252,0,5.8791877186016439,0.76368698057609252,55.217465257478395,-0.62606939997889199,-2.0158257805338762
5.0999997512026241,0.66779455310977864,0,5.9555564166592534,0.66779455310977864,60.772321375561638,-0.65935488744731663,-1.9865043280044112
5.199999813401968,0.5752130848770054,0,6.0223358719702311,0.5752130848770054,66.89191353972538,-0.68600086693535822,-1.9472148187477214
5.299999875601312,0.48686761930499006,0,6.0798571804579318,0.48686761930499006,73.632292107194175,-0.70574624581383771,-1.8983601109326649
5.399999937800656,0.40364087508259999,0,6.1285439423884309,0.40364087508259999,81.055024272581491,-0.71839836545484403,-1.8404376059922873
5.5,0.32636442632700124,0,6.1689080298966905,0.32636442632700124,89.227750861825228,-0.7238349776649583,-1.7740343816569171
5.5999997512026241,0.25581039376996206,0,6.2015444725293909,0.25581039376996206,98.224799635705835,-0.72200551245550171,-1.6998214186809646
5.699999813401968,0.19268372998272998,0,6.2271255119063875,0.19268372998272998,108.1278606945511,-0.71293162499718365,-1.6185469799770966
5.799999875601312,0.13761517572296622,0,6.246393884904661,0.13761517572296622,119.02673012719009,-0.69670701675722901,-1.5310292092374236
5.899999937800656,0.091154957781590551,0,6.2601554024769577,0.091154957781590551,131.02012865449262,-0.67349653302288182,-1.4381480238273534
6,0.053767291298566951,0,6.2692708982551171,0.053767291298566951,144.21660268657322,-0.64353454620361727,-1.3408363837058008
6.0999997512026241,0.025825741478674363,0,6.2746476273849741,0.025825741478674363,158.73551594915736,-0.60712264140314809,-1.24007102428497
6.199999813401968,0.0076094910514648596,0,6.2772302015328414,0.0076094910514648596,174.70814064552769,-0.56462662769004279,-1.1368627464315497
6.299999875601312,-0.00069944923028478038,0,6.2779911506379875,-0.00069944923028478038,192.27885801338232,-0.5164729052027881,-1.0322463611752908
6.399999937800656,0.00098194081815027989,0.0033627800968701205,6.2779212057149589,0.00098194081815027989,211.60647911908669,-0.46314422463407423,-0.92727039008629808
6.5,0.012636861303199645,0.026672621066968848,6.2780193997967739,0.012636861303199645,232.86569781423268,-0.40517488168561744,-0.82298662467443384
6.5999997512026241,0.034148860111981198,0.069696618684531947,6.2792830859270943,0.034148860111981198,256.24868897108149,-0.34314539470827415,-0.72043964952852879
6.699999813401968,0.065302996463319066,0.1320048913872077,6.2826979719382923,0.065302996463319066,281.96686642529289,-0.27767671888610884,-0.62065643423553607
6.799999875601312,0.10578798852497889,0.21297487551052735,6.2892282715846246,0.10578798852497889,310.2528164983442,-0.2094240549358381,-0.52463609839665448
6.899999937800656,0.15519932363883979,0.31179754573824914,6.2998070704371223,0.15519932363883979,341.36242456142821,-0.1390703143283934,-0.43333995229562589
7,0.21304330007765981,0.42748549861588914,6.3153270028010065,0.21304330007765981,375.57721385190166,-0.067319306456734035,-0.34768191299112716
7.0999997512026241,0.27874195994953871,0.55888281835964693,6.3366313328087722,0.27874195994953871,413.20691767849894,0.0051112840608182747,-0.26851939182790147
7.199999813401968,0.35163886396212635,0.7046766263848222,6.3645055288037264,0.35163886396212635,454.59230827007212,0.077497059667324092,-0.19664474462747747
7.299999875601312,0.43100565034704164,0.86341019915465278,6.3996694151999387,0.43100565034704164,500.10830785385872,0.149114140085507,-0.13277737017602698
7.399999937800656,0.51604931240989815,1,6.442769980234643,0.51604931240989815,550.16741011442764,0.21924638813981279,-0.077556536130271914
7.5,0.60592012199106082,1,6.4943749114756324,0.60592012199106082,605.22344300683358,0.28719255890699419,-0.031535004177071779
7.5999997512026241,0.69972011966853476,1,6.5549669236747388,0.69972011966853476,665.77570700277363,0.35227330069376867,0.0048264817190032949
7.699999813401968,0.7965120868716834,1,6.624938935641592,0.7965120868716834,732.37352626489644,0.41383793782754047,0.031163788783398261
7.799999875601312,0.89532891025938344,1,6.7045901443287601,0.89532891025938344,805.62125400288369,0.47127096743248648,0.047213024605590237
7.899999937800656,0.99518324479684395,1,6.7941230353546986,0.99518324479684395,886.18377739963717,0.52399820522669827,0.052813165656553362
8,1.0950773789808212,1,6.8936413598343833,1.0950773789808212,974.79257204438454,0.57149251888800567,0.047907658795190988
8.0999997512026241,1.1940132036431594,1,7.0031490977324653,1.1940132036431594,1072.2523608130448,0.61327909166154326,0.032544979679927977
8.199999813401968,1.291002184727668,1,7.1225504180967816,1.291002184727668,1179.4484376401838,0.64894016357989759,0.0068781424321279205
8.299999875601312,1.3850752403956452,1,7.2516506365695488,1.3850752403956452,1297.3547226812786,0.67811920288988503,-0.028836834615874385
8.399999937800656,1.4752924237712746,1,7.3901581606091131,1.4752924237712746,1427.0426220237384,0.70052446597652585,-0.074243491818222096
8.5,1.5607523145801026,1,7.5376874029862408,1.5607523145801026,1569.6907724306475,0.7159319101877013,-0.12888849420469928
8.5999997512026241,1.6406010258424515,1,7.6937626344442513,1.6406010258424515,1726.5957596589628,0.7241874304312802,-0.19222616497989053
8.699999813401968,1.7140407356298628,1,7.8578227370284965,1.7140407356298628,1899.1839077570671,0.72520839717556351,-0.26362394127873523
8.799999875601312,1.780337658638081,1,8.0292268105914832,1.780337658638081,2089.0242464955832,0.71898448046622532,-0.34236869770562972
8.899999937800656,1.8388293779272571,1,8.2072605764552922,1.8388293779272571,2297.8427748087074,0.7055777517087789,-0.42767387450969863
9,1.8889314635730456,1,8.391143514248018,1.8889314635730456,2527.5381499183618,0.68512206218368943,-0.51868733920566601
9.0999997512026241,1.9301433120972213,1,8.5800366606053231,1.9301433120972213,2780.1989447873061,0.65782170448949617,-0.61449990311822822
9.199999813401968,1.9620531483321566,1,8.7730509918150457,1.9620531483321566,3058.1226308177875,0.62394937027548181,-0.71415440778119221
9.299999875601312,1.9843421397421812,1,8.969256306648262,1.9843421397421812,3363.8364584089732,0.58384342465795824,-0.81665529042626406
9.399999937800656,1.9967875820928873,1,9.1676905206224806,1.9967875820928873,3700.1204252518169,0.53790452454286863,-0.9209785330071496
9.5,1.9992651246382231,1,9.3673692788317702,1.9992651246382231,4070.0325412310835,0.48659161463391754,-1.0260818953703876
9.5999997512026241,1.9917500125920422,0.98496977590763812,9.5672957912955923,1.9917500125920422,4476.9366196934307,0.43041734112434482,-1.1309153303433521
9.699999813401968,1.974317334469744,0.95010441966304182,9.7664707925547969,1.974317334469744,4924.5328478175852,0.36994292888961222,-1.2344314766905193
9.799999875601312,1.9471412718286496,0.89575229438085302,9.9639025260017711,1.9471412718286496,5416.8914140965026,0.3057725733595566,-1.3355961251095361
9.899999937800656,1.9104933589034567,0.82245646853046739,10.158616653184636,1.9104933589034567,5958.4894987416292,0.23854740309840811,-1.4333985527066404
10,1.8647397695259247,0.73094928977540308,10.349665989074982,1.8647397695259247,6554.2519633986785,0.16893907341103515,-1.5268616227038541
