"time","revolute1.w","revolute2.w"
0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000
3.0000000000000003E-004,-7.5445078435481617E-003,1.0023345792253594E-002
6.0000000000000006E-004,-1.5088904451475982E-002,2.0046414093828721E-002
9.0000000000000019E-004,-2.2633189824241343E-002,3.0069204904808560E-002
1.2000000000000003E-003,-3.0177363959937104E-002,4.0091718217279582E-002
1.5000000000000005E-003,-3.7721426852914429E-002,5.0113954010685330E-002
1.8000000000000006E-003,-4.5265378492406305E-002,6.0135912247180894E-002
2.1000000000000003E-003,-5.2809218861151273E-002,7.0157592866988056E-002
2.3999999999999998E-003,-6.0352947934017402E-002,8.0178995783751164E-002
2.7999999999999991E-003,-7.0411080176660215E-002,9.3540434148627144E-002
3.0999999999999986E-003,-7.7954549406892060E-002,1.0356118857172331E-001
3.3999999999999981E-003,-8.5497907182966001E-002,1.1358166475236034E-001
3.6999999999999976E-003,-9.3041153429748780E-002,1.2360186243536467E-001
3.9999999999999975E-003,-1.0058428805690131E-001,1.3362178131422814E-001
4.2999999999999983E-003,-1.0812731095750398E-001,1.4364142102646821E-001
4.5999999999999991E-003,-1.1567022200668217E-001,1.5366078114898893E-001
4.7999999999999996E-003,-1.2069876716274580E-001,1.6034019899804669E-001
5.1000000000000004E-003,-1.2824149146226277E-001,1.7035909201816207E-001
5.4000000000000012E-003,-1.3578410347912576E-001,1.8037770398869774E-001
5.7000000000000019E-003,-1.4332660301086925E-001,1.9039603422463022E-001
6.0000000000000027E-003,-1.5086898983066144E-001,2.0041408195868318E-001
6.3000000000000035E-003,-1.5841126368593092E-001,2.1043184633669240E-001
6.6000000000000043E-003,-1.6595342429699386E-001,2.2044932641297155E-001
6.9000000000000051E-003,-1.7349547135568111E-001,2.3046652114567873E-001
7.2000000000000059E-003,-1.8103740452396574E-001,2.4048342939218387E-001
7.5000000000000067E-003,-1.8857922343259093E-001,2.5050004990443681E-001
7.8000000000000074E-003,-1.9612092767969769E-001,2.6051638132433608E-001
8.1000000000000065E-003,-2.0366251682945327E-001,2.7053242217909879E-001
8.4000000000000047E-003,-2.1120399041067967E-001,2.8054817087663103E-001
8.7000000000000029E-003,-2.1874534791548236E-001,2.9056362570089955E-001
9.0000000000000011E-003,-2.2628658879787927E-001,3.0057878480730382E-001
9.2999999999999992E-003,-2.3382771247243023E-001,3.1059364621804914E-001
9.6999999999999968E-003,-2.4388236062669053E-001,3.2394632800652767E-001
9.9999999999999950E-003,-2.5142320830764431E-001,3.3396048631981157E-001
1.0299999999999993E-002,-2.5896393652671573E-001,3.4397433932344340E-001
1.0599999999999991E-002,-2.6650454451164718E-001,3.5398788440901158E-001
1.0899999999999990E-002,-2.7404503144341746E-001,3.6400111881025027E-001
1.1199999999999988E-002,-2.8158539645487318E-001,3.7401403959841889E-001
