"time","step-size","source.i.out"
0.02000024,1.9999999999881224E-8,1.0
0.02000026,1.9999999999881224E-8,1.0
0.02000028,1.9999999999881224E-8,1.0
0.0200003,1.9999999999881224E-8,1.0
0.02000032,1.9999999999881224E-8,1.0
0.02000034,1.9999999999881224E-8,1.0
0.03,0.00999966,1.0
0.03000002,1.9999999999881224E-8,1.0
0.03000004,1.9999999999881224E-8,1.0
0.03000006,1.9999999999881224E-8,1.0
0.03000008,1.9999999999881224E-8,1.0
0.0300001,1.9999999999881224E-8,1.0
0.03000012,2.000000000335067E-8,1.0
0.03000014,1.9999999999881224E-8,1.0
0.03000016,1.9999999999881224E-8,1.0
0.03000018,1.9999999999881224E-8,1.0
0.0300002,1.9999999999881224E-8,1.0
0.03000022,1.9999999999881224E-8,1.0
0.03000024,1.9999999999881224E-8,1.0
0.03000026,1.9999999999881224E-8,1.0
0.03000028,1.9999999999881224E-8,1.0
0.0300003,1.9999999999881224E-8,1.0
0.03000032,1.9999999999881224E-8,1.0
0.03000034,1.9999999999881224E-8,1.0
0.04,0.00999966,1.0
0.04000002,1.9999999996411777E-8,1.0
0.04000004,2.000000000335067E-8,1.0
0.04000006,1.9999999996411777E-8,1.0
0.04000008,2.000000000335067E-8,1.0
0.0400001,1.9999999996411777E-8,1.0
0.04000012,2.000000000335067E-8,1.0
0.04000014,1.9999999996411777E-8,1.0
0.04000016,2.000000000335067E-8,1.0
0.04000018,2.000000000335067E-8,1.0
0.0400002,1.9999999996411777E-8,1.0
0.04000022,2.000000000335067E-8,1.0
0.04000024,1.9999999996411777E-8,1.0
0.04000026,2.000000000335067E-8,1.0
0.04000028,1.9999999996411777E-8,1.0
0.0400003,2.000000000335067E-8,1.0
0.04000032,1.9999999996411777E-8,1.0
0.04000034,2.000000000335067E-8,1.0
0.05,0.00999966,1.0
0.05000002,1.9999999996411777E-8,1.0
0.05000004,2.000000000335067E-8,1.0
0.05000006,1.9999999996411777E-8,1.0
0.05000008,2.000000000335067E-8,1.0
0.0500001,1.9999999996411777E-8,1.0
0.05000012,2.000000000335067E-8,1.0
0.05000014,1.9999999996411777E-8,1.0
0.05000016,2.000000000335067E-8,1.0
0.05000018,1.9999999996411777E-8,1.0
0.0500002,2.000000000335067E-8,1.0
0.05000022,1.9999999996411777E-8,1.0
0.05000024,2.000000000335067E-8,1.0
0.05000026,1.9999999996411777E-8,1.0
0.05000028,2.000000000335067E-8,1.0
0.0500003,1.9999999996411777E-8,1.0
0.05000032,2.000000000335067E-8,1.0
0.05000034,1.9999999996411777E-8,1.0
0.06,0.00999966,1.0
0.06000002,2.000000000335067E-8,1.0
0.06000004,1.9999999996411777E-8,1.0
0.06000006,2.000000000335067E-8,1.0
0.06000008,1.9999999996411777E-8,1.0
0.0600001,2.000000000335067E-8,1.0
0.06000012,1.9999999996411777E-8,1.0
0.06000014,2.000000000335067E-8,1.0
0.06000016,1.9999999996411777E-8,1.0
0.06000018,2.000000000335067E-8,1.0
0.0600002,1.9999999996411777E-8,1.0
0.06000022,2.000000000335067E-8,1.0
0.06000024,2.000000000335067E-8,1.0
0.06000026,1.9999999996411777E-8,1.0
0.06000028,2.000000000335067E-8,1.0
0.0600003,1.9999999996411777E-8,1.0
0.06000032,2.000000000335067E-8,1.0
0.06000034,1.9999999996411777E-8,1.0
0.07,0.009999660000000007,1.0
0.07000002,1.9999999989472883E-8,1.0
0.07000004,2.000000000335067E-8,1.0
0.07000006,2.000000000335067E-8,1.0
0.07000008,2.000000000335067E-8,1.0
0.0700001,1.9999999989472883E-8,1.0
0.07000012,2.000000000335067E-8,1.0
0.07000014,2.000000000335067E-8,1.0
0.07000016,2.000000000335067E-8,1.0
0.07000018,1.9999999989472883E-8,1.0
0.0700002,2.000000000335067E-8,1.0
0.07000022,2.000000000335067E-8,1.0
0.07000024,2.000000000335067E-8,1.0
0.07000026,1.9999999989472883E-8,1.0
0.07000028,2.000000000335067E-8,1.0
0.0700003,2.000000000335067E-8,1.0
0.07000032,2.000000000335067E-8,1.0
0.07000034,1.9999999989472883E-8,1.0
0.08,0.009999660000000007,1.0
0.08000002,2.000000000335067E-8,1.0
0.08000004,1.9999999989472883E-8,1.0
0.08000006,2.000000000335067E-8,1.0
0.08000008,2.000000000335067E-8,1.0
0.0800001,2.000000000335067E-8,1.0
0.08000012,1.9999999989472883E-8,1.0
0.08000014,2.000000000335067E-8,1.0
0.08000016,2.000000000335067E-8,1.0
0.08000018,2.000000000335067E-8,1.0
0.0800002,1.9999999989472883E-8,1.0
0.08000022,2.000000000335067E-8,1.0
0.08000024,2.000000000335067E-8,1.0
0.08000026,2.000000000335067E-8,1.0
0.08000028,1.9999999989472883E-8,1.0
0.0800003,2.000000000335067E-8,1.0
0.08000032,2.000000000335067E-8,1.0
0.08000034,2.000000000335067E-8,1.0
0.09,0.009999659999999994,1.0
0.09000002,2.000000000335067E-8,1.0
0.09000004,2.000000000335067E-8,1.0
0.09000006,2.000000000335067E-8,1.0
0.09000008,1.9999999989472883E-8,1.0
0.0900001,2.000000000335067E-8,1.0
0.09000012,2.000000000335067E-8,1.0
0.09000014,2.000000000335067E-8,1.0
0.09000016,1.9999999989472883E-8,1.0
0.09000018,2.000000000335067E-8,1.0
0.0900002,2.000000000335067E-8,1.0
0.09000022,2.000000000335067E-8,1.0
0.09000024,1.9999999989472883E-8,1.0
0.09000026,2.000000000335067E-8,1.0
0.09000028,2.000000000335067E-8,1.0
0.0900003,2.000000000335067E-8,1.0
0.09000032,1.9999999989472883E-8,1.0
0.09000034,2.000000000335067E-8,1.0
0.1,0.009999660000000007,1.0
0.10000002,1.9999999989472883E-8,1.0
0.10000004,2.000000000335067E-8,1.0
0.10000006,2.000000000335067E-8,1.0
0.10000008,2.000000000335067E-8,1.0
0.1000001,1.9999999989472883E-8,1.0
0.10000012,2.000000000335067E-8,1.0
0.10000014,2.000000000335067E-8,1.0
0.10000016,2.000000000335067E-8,1.0
0.10000018,1.9999999989472883E-8,1.0
0.1000002,2.000000000335067E-8,1.0
0.10000022,2.000000000335067E-8,1.0
0.10000024,2.000000000335067E-8,1.0
0.10000026,1.9999999989472883E-8,1.0
0.10000028,2.000000000335067E-8,1.0
0.1000003,2.000000000335067E-8,1.0
0.10000032,2.000000000335067E-8,1.0
0.10000034,1.9999999989472883E-8,1.0
0.11,0.009999660000000007,1.0
0.11000002,2.000000000335067E-8,1.0
0.11000004,1.9999999989472883E-8,1.0
0.11000006,2.000000000335067E-8,1.0
0.11000008,2.000000000335067E-8,1.0
0.1100001,2.000000000335067E-8,1.0
0.11000012,2.000000000335067E-8,1.0
0.11000014,1.9999999989472883E-8,1.0
0.11000016,2.000000000335067E-8,1.0
0.11000018,2.000000000335067E-8,1.0
0.1100002,2.000000000335067E-8,1.0
0.11000022,1.9999999989472883E-8,1.0
0.11000024,2.000000000335067E-8,1.0
0.11000026,2.000000000335067E-8,1.0
0.11000028,2.000000000335067E-8,1.0
0.1100003,1.9999999989472883E-8,1.0
0.11000032,2.000000000335067E-8,1.0
0.11000034,2.000000000335067E-8,1.0
0.12,0.009999659999999994,1.0
0.12000002,2.000000000335067E-8,1.0
0.12000004,2.000000000335067E-8,1.0
0.12000006,2.000000000335067E-8,1.0
0.12000008,1.9999999989472883E-8,1.0
0.1200001,2.000000000335067E-8,1.0
0.12000012,2.000000000335067E-8,1.0
0.12000014,2.000000000335067E-8,1.0
0.12000016,1.9999999989472883E-8,1.0
0.12000018,2.000000000335067E-8,1.0
0.1200002,2.000000000335067E-8,1.0
0.12000022,2.000000000335067E-8,1.0
0.12000024,1.9999999989472883E-8,1.0
0.12000026,2.000000000335067E-8,1.0
0.12000028,2.000000000335067E-8,1.0
0.1200003,2.000000000335067E-8,1.0
0.12000032,1.9999999989472883E-8,1.0
0.12000034,2.000000000335067E-8,1.0
0.13,0.009999660000000007,1.0
0.13000002,1.9999999989472883E-8,1.0
0.13000004,2.000000001722846E-8,1.0
0.13000006,1.9999999989472883E-8,1.0
0.13000008,1.9999999989472883E-8,1.0
0.1300001,2.000000001722846E-8,1.0
0.13000012,1.9999999989472883E-8,1.0
0.13000014,1.9999999989472883E-8,1.0
0.13000016,2.000000001722846E-8,1.0
0.13000018,1.9999999989472883E-8,1.0
0.1300002,2.000000001722846E-8,1.0
0.13000022,1.9999999989472883E-8,1.0
0.13000024,1.9999999989472883E-8,1.0
0.13000026,2.000000001722846E-8,1.0
0.13000028,1.9999999989472883E-8,1.0
0.1300003,2.000000001722846E-8,1.0
0.13000032,1.9999999989472883E-8,1.0
0.13000034,1.9999999989472883E-8,1.0
0.14,0.009999660000000021,1.0
0.14000002,1.9999999989472883E-8,1.0
0.14000004,1.9999999989472883E-8,1.0
0.14000006,2.000000001722846E-8,1.0
0.14000008,1.9999999989472883E-8,1.0
0.1400001,1.9999999989472883E-8,1.0
0.14000012,2.000000001722846E-8,1.0
0.14000014,1.9999999989472883E-8,1.0
0.14000016,2.000000001722846E-8,1.0
0.14000018,1.9999999989472883E-8,1.0
0.1400002,1.9999999989472883E-8,1.0
0.14000022,2.000000001722846E-8,1.0
0.14000024,1.9999999989472883E-8,1.0
0.14000026,1.9999999989472883E-8,1.0
0.14000028,2.000000001722846E-8,1.0
0.1400003,1.9999999989472883E-8,1.0
0.14000032,2.000000001722846E-8,1.0
0.14000034,1.9999999989472883E-8,1.0
0.15,0.009999659999999994,1.0
0.15000002,2.000000001722846E-8,1.0
0.15000004,1.9999999989472883E-8,1.0
0.15000006,1.9999999989472883E-8,1.0
0.15000008,2.000000001722846E-8,1.0
0.1500001,1.9999999989472883E-8,1.0
0.15000012,1.9999999989472883E-8,1.0
0.15000014,2.000000001722846E-8,1.0
0.15000016,1.9999999989472883E-8,1.0
0.15000018,2.000000001722846E-8,1.0
0.1500002,1.9999999989472883E-8,1.0
0.15000022,1.9999999989472883E-8,1.0
0.15000024,2.000000001722846E-8,1.0
0.15000026,1.9999999989472883E-8,1.0
0.15000028,2.000000001722846E-8,1.0
0.1500003,1.9999999989472883E-8,1.0
0.15000032,1.9999999989472883E-8,1.0
0.15000034,2.000000001722846E-8,1.0
0.16,0.009999659999999994,1.0
0.16000002,1.9999999989472883E-8,1.0
0.16000004,2.000000001722846E-8,1.0
0.16000006,1.9999999989472883E-8,1.0
0.16000008,1.9999999989472883E-8,1.0
0.1600001,2.000000001722846E-8,1.0
0.16000012,1.9999999989472883E-8,1.0
0.16000014,2.000000001722846E-8,1.0
0.16000016,1.9999999989472883E-8,1.0
0.16000018,1.9999999989472883E-8,1.0
0.1600002,2.000000001722846E-8,1.0
0.16000022,1.9999999989472883E-8,1.0
0.16000024,1.9999999989472883E-8,1.0
0.16000026,2.000000001722846E-8,1.0
0.16000028,1.9999999989472883E-8,1.0
0.1600003,2.000000001722846E-8,1.0
0.16000032,1.9999999989472883E-8,1.0
0.16000034,1.9999999989472883E-8,1.0
0.17,0.009999660000000021,1.0
0.17000002,1.9999999989472883E-8,1.0
0.17000004,1.9999999989472883E-8,1.0
0.17000006,2.000000001722846E-8,1.0
0.17000008,1.9999999989472883E-8,1.0
0.1700001,1.9999999989472883E-8,1.0
0.17000012,2.000000001722846E-8,1.0
0.17000014,1.9999999989472883E-8,1.0
0.17000016,2.000000001722846E-8,1.0
0.17000018,1.9999999989472883E-8,1.0
0.1700002,1.9999999989472883E-8,1.0
0.17000022,2.000000001722846E-8,1.0
0.17000024,1.9999999989472883E-8,1.0
0.17000026,1.9999999989472883E-8,1.0
0.17000028,2.000000001722846E-8,1.0
0.1700003,1.9999999989472883E-8,1.0
0.17000032,2.000000001722846E-8,1.0
0.17000034,1.9999999989472883E-8,1.0
0.18,0.009999659999999994,1.0
0.18000002,2.000000001722846E-8,1.0
0.18000004,1.9999999989472883E-8,1.0
0.18000006,1.9999999989472883E-8,1.0
0.18000008,2.000000001722846E-8,1.0
0.1800001,1.9999999989472883E-8,1.0
0.18000012,2.000000001722846E-8,1.0
0.18000014,1.9999999989472883E-8,1.0
0.18000016,1.9999999989472883E-8,1.0
0.18000018,2.000000001722846E-8,1.0
0.1800002,1.9999999989472883E-8,1.0
0.18000022,1.9999999989472883E-8,1.0
0.18000024,2.000000001722846E-8,1.0
0.18000026,1.9999999989472883E-8,1.0
0.18000028,2.000000001722846E-8,1.0
0.1800003,1.9999999989472883E-8,1.0
0.18000032,1.9999999989472883E-8,1.0
0.18000034,2.000000001722846E-8,1.0
0.19,0.009999659999999994,1.0
0.19000002,1.9999999989472883E-8,1.0
0.19000004,2.000000001722846E-8,1.0
0.19000006,1.9999999989472883E-8,1.0
0.19000008,1.9999999989472883E-8,1.0
0.1900001,2.000000001722846E-8,1.0
0.19000012,1.9999999989472883E-8,1.0
0.19000014,2.000000001722846E-8,1.0
0.19000016,1.9999999989472883E-8,1.0
0.19000018,1.9999999989472883E-8,1.0
0.1900002,2.000000001722846E-8,1.0
0.19000022,1.9999999989472883E-8,1.0
0.19000024,1.9999999989472883E-8,1.0
0.19000026,2.000000001722846E-8,1.0
0.19000028,1.9999999989472883E-8,1.0
0.1900003,2.000000001722846E-8,1.0
0.19000032,1.9999999989472883E-8,1.0
0.19000034,1.9999999989472883E-8,1.0
0.2,0.009999660000000021,1.0
0.20000002,1.9999999989472883E-8,1.0
0.20000004,1.9999999989472883E-8,1.0
0.20000006,2.000000001722846E-8,1.0
0.20000008,1.9999999989472883E-8,1.0
0.2000001,1.9999999989472883E-8,1.0
0.20000012,2.000000001722846E-8,1.0
0.20000014,1.9999999989472883E-8,1.0
0.20000016,2.000000001722846E-8,1.0
0.20000018,1.9999999989472883E-8,1.0
0.2000002,1.9999999989472883E-8,1.0
0.20000022,2.000000001722846E-8,1.0
0.20000024,1.9999999989472883E-8,1.0
0.20000026,2.000000001722846E-8,1.0
0.20000028,1.9999999989472883E-8,1.0
0.2000003,1.9999999989472883E-8,1.0
0.20000032,2.000000001722846E-8,1.0
0.20000034,1.9999999989472883E-8,1.0
0.21,0.009999659999999994,1.0
0.21000002,2.000000001722846E-8,1.0
0.21000004,1.9999999989472883E-8,1.0
0.21000006,1.9999999989472883E-8,1.0
0.21000008,2.000000001722846E-8,1.0
0.2100001,1.9999999989472883E-8,1.0
0.21000012,2.000000001722846E-8,1.0
0.21000014,1.9999999989472883E-8,1.0
0.21000016,1.9999999989472883E-8,1.0
0.21000018,2.000000001722846E-8,1.0
0.2100002,1.9999999989472883E-8,1.0
0.21000022,1.9999999989472883E-8,1.0
0.21000024,2.000000001722846E-8,1.0
0.21000026,1.9999999989472883E-8,1.0
0.21000028,2.000000001722846E-8,1.0
0.2100003,1.9999999989472883E-8,1.0
0.21000032,1.9999999989472883E-8,1.0
0.21000034,2.000000001722846E-8,1.0
0.22,0.009999659999999994,1.0
0.22000002,1.9999999989472883E-8,1.0
0.22000004,2.000000001722846E-8,1.0
0.22000006,1.9999999989472883E-8,1.0
0.22000008,1.9999999989472883E-8,1.0
0.2200001,2.000000001722846E-8,1.0
0.22000012,1.9999999989472883E-8,1.0
0.22000014,2.000000001722846E-8,1.0
0.22000016,1.9999999989472883E-8,1.0
0.22000018,1.9999999989472883E-8,1.0
0.2200002,2.000000001722846E-8,1.0
0.22000022,1.9999999989472883E-8,1.0
0.22000024,2.000000001722846E-8,1.0
0.22000026,1.9999999989472883E-8,1.0
0.22000028,1.9999999989472883E-8,1.0
0.2200003,2.000000001722846E-8,1.0
0.22000032,1.9999999989472883E-8,1.0
0.22000034,1.9999999989472883E-8,1.0
0.23,0.009999660000000021,1.0
0.23000002,1.9999999989472883E-8,1.0
0.23000004,1.9999999989472883E-8,1.0
0.23000006,2.000000001722846E-8,1.0
0.23000008,1.9999999989472883E-8,1.0
0.2300001,2.000000001722846E-8,1.0
0.23000012,1.9999999989472883E-8,1.0
0.23000014,1.9999999989472883E-8,1.0
0.23000016,2.000000001722846E-8,1.0
0.23000018,1.9999999989472883E-8,1.0
0.2300002,1.9999999989472883E-8,1.0
0.23000022,2.000000001722846E-8,1.0
0.23000024,1.9999999989472883E-8,1.0
0.23000026,2.000000001722846E-8,1.0
0.23000028,1.9999999989472883E-8,1.0
0.2300003,1.9999999989472883E-8,1.0
0.23000032,2.000000001722846E-8,1.0
0.23000034,1.9999999989472883E-8,1.0
0.24,0.009999659999999994,1.0
0.24000002,2.000000001722846E-8,1.0
0.24000004,1.9999999989472883E-8,1.0
0.24000006,1.9999999989472883E-8,1.0
0.24000008,2.000000001722846E-8,1.0
0.2400001,1.9999999989472883E-8,1.0
0.24000012,2.000000001722846E-8,1.0
0.24000014,1.9999999989472883E-8,1.0
0.24000016,1.9999999989472883E-8,1.0
0.24000018,2.000000001722846E-8,1.0
0.2400002,1.9999999989472883E-8,1.0
0.24000022,1.9999999989472883E-8,1.0
0.24000024,2.000000001722846E-8,1.0
0.24000026,1.9999999989472883E-8,1.0
0.24000028,2.000000001722846E-8,1.0
0.2400003,1.9999999989472883E-8,1.0
0.24000032,1.9999999989472883E-8,1.0
0.24000034,2.000000001722846E-8,1.0
0.25,0.009999659999999994,1.0
0.25000002,1.9999999989472883E-8,1.0
0.25000004,1.9999999989472883E-8,1.0
0.25000006,2.0000000044984034E-8,1.0
0.25000008,1.9999999989472883E-8,1.0
0.2500001,1.9999999989472883E-8,1.0
0.25000012,1.9999999989472883E-8,1.0
0.25000014,1.9999999989472883E-8,1.0
0.25000016,2.0000000044984034E-8,1.0
0.25000018,1.9999999989472883E-8,1.0
0.2500002,1.9999999989472883E-8,1.0
0.25000022,1.9999999989472883E-8,1.0
0.25000024,1.9999999989472883E-8,1.0
0.25000026,1.9999999989472883E-8,1.0
0.25000028,2.0000000044984034E-8,1.0
0.2500003,1.9999999989472883E-8,1.0
0.25000032,1.9999999989472883E-8,1.0
0.25000034,1.9999999989472883E-8,1.0
0.26,0.009999660000000021,1.0
0.26000002,1.9999999989472883E-8,1.0
0.26000004,1.9999999989472883E-8,1.0
0.26000006,1.9999999989472883E-8,1.0
0.26000008,2.0000000044984034E-8,1.0
0.2600001,1.9999999989472883E-8,1.0
0.26000012,1.9999999989472883E-8,1.0
0.26000014,1.9999999989472883E-8,1.0
0.26000016,1.9999999989472883E-8,1.0
0.26000018,2.0000000044984034E-8,1.0
0.2600002,1.9999999989472883E-8,1.0
0.26000022,1.9999999989472883E-8,1.0
0.26000024,1.9999999989472883E-8,1.0
0.26000026,1.9999999989472883E-8,1.0
0.26000028,1.9999999989472883E-8,1.0
0.2600003,2.0000000044984034E-8,1.0
0.26000032,1.9999999989472883E-8,1.0
0.26000034,1.9999999989472883E-8,1.0
0.27,0.009999660000000021,1.0
0.27000002,1.9999999989472883E-8,1.0
0.27000004,1.9999999989472883E-8,1.0
0.27000006,1.9999999989472883E-8,1.0
0.27000008,1.9999999989472883E-8,1.0
0.2700001,2.0000000044984034E-8,1.0
0.27000012,1.9999999989472883E-8,1.0
0.27000014,1.9999999989472883E-8,1.0
0.27000016,1.9999999989472883E-8,1.0
0.27000018,1.9999999989472883E-8,1.0
0.2700002,2.0000000044984034E-8,1.0
0.27000022,1.9999999989472883E-8,1.0
0.27000024,1.9999999989472883E-8,1.0
0.27000026,1.9999999989472883E-8,1.0
0.27000028,1.9999999989472883E-8,1.0
0.2700003,2.0000000044984034E-8,1.0
0.27000032,1.9999999989472883E-8,1.0
0.27000034,1.9999999989472883E-8,1.0
0.28,0.009999660000000021,1.0
0.28000002,1.9999999989472883E-8,1.0
0.28000004,1.9999999989472883E-8,1.0
0.28000006,1.9999999989472883E-8,1.0
0.28000008,1.9999999989472883E-8,1.0
0.2800001,1.9999999989472883E-8,1.0
0.28000012,2.0000000044984034E-8,1.0
0.28000014,1.9999999989472883E-8,1.0
0.28000016,1.9999999989472883E-8,1.0
0.28000018,1.9999999989472883E-8,1.0
0.2800002,1.9999999989472883E-8,1.0
0.28000022,2.0000000044984034E-8,1.0
0.28000024,1.9999999989472883E-8,1.0
0.28000026,1.9999999989472883E-8,1.0
0.28000028,1.9999999989472883E-8,1.0
0.2800003,1.9999999989472883E-8,1.0
0.28000032,2.0000000044984034E-8,1.0
0.28000034,1.9999999989472883E-8,1.0
0.29,0.009999659999999966,1.0
0.29000002,2.0000000044984034E-8,1.0
0.29000004,1.9999999989472883E-8,1.0
0.29000006,1.9999999989472883E-8,1.0
0.29000008,1.9999999989472883E-8,1.0
0.2900001,1.9999999989472883E-8,1.0
0.29000012,1.9999999989472883E-8,1.0
0.29000014,2.0000000044984034E-8,1.0
0.29000016,1.9999999989472883E-8,1.0
0.29000018,1.9999999989472883E-8,1.0
0.2900002,1.9999999989472883E-8,1.0
0.29000022,1.9999999989472883E-8,1.0
0.29000024,2.0000000044984034E-8,1.0
0.29000026,1.9999999989472883E-8,1.0
0.29000028,1.9999999989472883E-8,1.0
0.2900003,1.9999999989472883E-8,1.0
0.29000032,1.9999999989472883E-8,1.0
0.29000034,2.0000000044984034E-8,1.0
0.3,0.009999659999999966,1.0
0.30000002,1.9999999989472883E-8,1.0
0.30000004,2.0000000044984034E-8,1.0
0.30000006,1.9999999989472883E-8,1.0
0.30000008,1.9999999989472883E-8,1.0
0.3000001,1.9999999989472883E-8,1.0
0.30000012,1.9999999989472883E-8,1.0
0.30000014,2.0000000044984034E-8,1.0
0.30000016,1.9999999989472883E-8,1.0
0.30000018,1.9999999989472883E-8,1.0
0.3000002,1.9999999989472883E-8,1.0
0.30000022,1.9999999989472883E-8,1.0
0.30000024,1.9999999989472883E-8,1.0
0.30000026,2.0000000044984034E-8,1.0
0.30000028,1.9999999989472883E-8,1.0
0.3000003,1.9999999989472883E-8,1.0
0.30000032,1.9999999989472883E-8,1.0
0.30000034,1.9999999989472883E-8,1.0
0.31,0.009999660000000021,1.0
0.31000002,1.9999999989472883E-8,1.0
0.31000004,1.9999999989472883E-8,1.0
0.31000006,2.0000000044984034E-8,1.0
0.31000008,1.9999999989472883E-8,1.0
0.3100001,1.9999999989472883E-8,1.0
0.31000012,1.9999999989472883E-8,1.0
0.31000014,1.9999999989472883E-8,1.0
0.31000016,2.0000000044984034E-8,1.0
0.31000018,1.9999999989472883E-8,1.0
0.3100002,1.9999999989472883E-8,1.0
0.31000022,1.9999999989472883E-8,1.0
0.31000024,1.9999999989472883E-8,1.0
0.31000026,2.0000000044984034E-8,1.0
0.31000028,1.9999999989472883E-8,1.0
0.3100003,1.9999999989472883E-8,1.0
0.31000032,1.9999999989472883E-8,1.0
0.31000034,1.9999999989472883E-8,1.0
0.32,0.009999660000000021,1.0
0.32000002,1.9999999989472883E-8,1.0
0.32000004,1.9999999989472883E-8,1.0
0.32000006,1.9999999989472883E-8,1.0
0.32000008,2.0000000044984034E-8,1.0
0.3200001,1.9999999989472883E-8,1.0
0.32000012,1.9999999989472883E-8,1.0
0.32000014,1.9999999989472883E-8,1.0
0.32000016,1.9999999989472883E-8,1.0
0.32000018,2.0000000044984034E-8,1.0
0.3200002,1.9999999989472883E-8,1.0
0.32000022,1.9999999989472883E-8,1.0
0.32000024,1.9999999989472883E-8,1.0
0.32000026,1.9999999989472883E-8,1.0
0.32000028,2.0000000044984034E-8,1.0
0.3200003,1.9999999989472883E-8,1.0
0.32000032,1.9999999989472883E-8,1.0
0.32000034,1.9999999989472883E-8,1.0
0.33,0.009999660000000021,1.0
0.33000002,1.9999999989472883E-8,1.0
0.33000004,1.9999999989472883E-8,1.0
0.33000006,1.9999999989472883E-8,1.0
0.33000008,1.9999999989472883E-8,1.0
0.3300001,2.0000000044984034E-8,1.0
0.33000012,1.9999999989472883E-8,1.0
0.33000014,1.9999999989472883E-8,1.0
0.33000016,1.9999999989472883E-8,1.0
0.33000018,1.9999999989472883E-8,1.0
0.3300002,2.0000000044984034E-8,1.0
0.33000022,1.9999999989472883E-8,1.0
0.33000024,1.9999999989472883E-8,1.0
0.33000026,1.9999999989472883E-8,1.0
0.33000028,1.9999999989472883E-8,1.0
0.3300003,2.0000000044984034E-8,1.0
0.33000032,1.9999999989472883E-8,1.0
0.33000034,1.9999999989472883E-8,1.0
0.34,0.009999660000000021,1.0
0.34000002,1.9999999989472883E-8,1.0
0.34000004,1.9999999989472883E-8,1.0
0.34000006,1.9999999989472883E-8,1.0
0.34000008,1.9999999989472883E-8,1.0
0.3400001,2.0000000044984034E-8,1.0
0.34000012,1.9999999989472883E-8,1.0
0.34000014,1.9999999989472883E-8,1.0
0.34000016,1.9999999989472883E-8,1.0
0.34000018,1.9999999989472883E-8,1.0
0.3400002,1.9999999989472883E-8,1.0
0.34000022,2.0000000044984034E-8,1.0
0.34000024,1.9999999989472883E-8,1.0
0.34000026,1.9999999989472883E-8,1.0
0.34000028,1.9999999989472883E-8,1.0
0.3400003,1.9999999989472883E-8,1.0
0.34000032,2.0000000044984034E-8,1.0
0.34000034,1.9999999989472883E-8,1.0
0.35,0.009999659999999966,1.0
0.35000002,2.0000000044984034E-8,1.0
0.35000004,1.9999999989472883E-8,1.0
0.35000006,1.9999999989472883E-8,1.0
0.35000008,1.9999999989472883E-8,1.0
0.3500001,1.9999999989472883E-8,1.0
0.35000012,2.0000000044984034E-8,1.0
0.35000014,1.9999999989472883E-8,1.0
0.35000016,1.9999999989472883E-8,1.0
0.35000018,1.9999999989472883E-8,1.0
0.3500002,1.9999999989472883E-8,1.0
0.35000022,1.9999999989472883E-8,1.0
0.35000024,2.0000000044984034E-8,1.0
0.35000026,1.9999999989472883E-8,1.0
0.35000028,1.9999999989472883E-8,1.0
0.3500003,1.9999999989472883E-8,1.0
0.35000032,1.9999999989472883E-8,1.0
0.35000034,2.0000000044984034E-8,1.0
0.36,0.009999659999999966,1.0
0.36000002,1.9999999989472883E-8,1.0
0.36000004,2.0000000044984034E-8,1.0
