"time","heatCapacitor_T","switch_Controll"
0.000,20,0
0.020,20.1997,0
0.040,20.3989,0
0.060,20.5975,0
0.080,20.7956,0
0.100,20.9931,0
0.120,21.1901,0
0.140,21.3866,0
0.160,21.5824,0
0.180,21.7778,0
0.200,21.9726,0
0.220,22.1668,0
0.240,22.3606,0
0.260,22.5538,0
0.280,22.7464,0
0.300,22.9385,0
0.320,23.1301,0
0.340,23.3212,0
0.360,23.5117,0
0.380,23.7017,0
0.400,23.8912,0
0.420,24.0802,0
0.440,24.2686,0
0.460,24.4566,0
0.480,24.644,0
0.500,24.8309,0
0.520,25.0172,0
0.540,25.2031,0
0.560,25.3884,0
0.580,25.5733,0
0.600,25.7576,0
0.620,25.9414,0
0.640,25.9979,1
0.660,25.9859,1
0.680,25.9739,1
0.700,25.962,1
0.720,25.9501,1
0.740,25.9382,1
0.760,25.9263,1
0.780,25.9145,1
0.800,25.9027,1
0.820,25.8909,1
0.840,25.8791,1
0.860,25.8673,1
0.880,25.8556,1
0.900,25.8439,1
0.920,25.8322,1
0.940,25.8206,1
0.960,25.809,1
0.980,25.7974,1
1.000,25.7858,1
1.020,25.7742,1
1.040,25.7627,1
1.060,25.7512,1
1.080,25.7397,1
1.100,25.7282,1
1.120,25.7168,1
1.140,25.7053,1
1.160,25.6939,1
1.180,25.6826,1
1.200,25.6712,1
1.220,25.6599,1
1.240,25.6486,1
1.260,25.6373,1
1.280,25.626,1
1.300,25.6148,1
1.320,25.6035,1
1.340,25.5924,1
1.360,25.5812,1
1.380,25.57,1
1.400,25.5589,1
1.420,25.5478,1
1.440,25.5367,1
1.460,25.5256,1
1.480,25.5146,1
1.500,25.5036,1
1.520,25.4926,1
1.540,25.4816,1
1.560,25.4707,1
1.580,25.4597,1
1.600,25.4488,1
1.620,25.4379,1
1.640,25.4271,1
1.660,25.4162,1
1.680,25.4054,1
1.700,25.3946,1
1.720,25.3838,1
1.740,25.3731,1
1.760,25.3623,1
1.780,25.3516,1
1.800,25.3409,1
1.820,25.3302,1
1.840,25.3196,1
1.860,25.309,1
1.880,25.2984,1
1.900,25.2878,1
1.920,25.2772,1
1.940,25.2667,1
1.960,25.2561,1
1.980,25.2456,1
2.000,25.2352,1
2.020,25.2247,1
2.040,25.2143,1
2.060,25.2038,1
2.080,25.1934,1
2.100,25.1831,1
2.120,25.1727,1
2.140,25.1624,1
2.160,25.1521,1
2.180,25.1418,1
2.200,25.1315,1
2.220,25.1212,1
2.240,25.111,1
2.260,25.1008,1
2.280,25.2473,0
2.300,25.4325,0
2.320,25.6173,0
2.340,25.8015,0
2.360,25.9852,0
2.380,26.1684,0
2.400,26.3511,0
2.420,26.5333,0
2.440,26.715,0
2.460,26.8962,0
2.480,27.0769,0
2.500,27.2571,0
2.520,27.4368,0
2.540,27.616,0
2.560,27.7948,0
2.580,27.973,0
2.600,28.1508,0
2.620,28.328,0
2.640,28.5048,0
2.660,28.6811,0
2.680,28.8087,1
2.700,28.791,1
2.720,28.7735,1
2.740,28.756,1
2.760,28.7385,1
2.780,28.721,1
2.800,28.7036,1
2.820,28.6862,1
2.840,28.6688,1
2.860,28.6515,1
2.880,28.6342,1
2.900,28.617,1
2.920,28.5998,1
2.940,28.5826,1
2.960,28.5654,1
2.980,28.5483,1
3.000,28.5312,1
3.020,28.5142,1
3.040,28.4972,1
3.060,28.4802,1
3.080,28.531,0
3.100,28.7072,0
3.120,28.883,0
3.140,29.0582,0
3.160,29.233,0
3.180,29.4073,0
3.200,29.5812,0
3.220,29.7546,0
3.240,29.9275,0
3.260,30.0999,0
3.280,30.2718,0
3.300,30.4433,0
3.320,30.6143,0
3.340,30.7849,0
3.360,30.955,0
3.380,31.1246,0
3.400,31.2938,0
3.420,31.4625,0
3.440,31.6308,0
3.460,31.7986,0
3.480,31.9659,0
3.500,32.1328,0
3.520,32.2992,0
3.540,32.3604,1
3.560,32.3357,1
3.580,32.311,1
3.600,32.2864,1
3.620,32.2619,1
3.640,32.2374,1
3.660,32.2129,1
3.680,32.1885,1
3.700,32.1642,1
3.720,32.1399,1
3.740,32.1156,1
3.760,32.0914,1
3.780,32.0672,1
3.800,32.0431,1
3.820,32.0191,1
3.840,31.9951,1
3.860,31.9711,1
3.880,31.9472,1
3.900,31.9233,1
3.920,32.0712,0
3.940,32.2378,0
3.960,32.404,0
3.980,32.5697,0
4.000,32.7349,0
4.020,32.8997,0
4.040,33.0641,0
4.060,33.228,0
4.080,33.3915,0
4.100,33.5545,0
4.120,33.7171,0
4.140,33.8793,0
4.160,34.041,0
4.180,34.2022,0
4.200,34.3631,0
4.220,34.5235,0
4.240,34.6834,0
4.260,34.843,0
4.280,35.0021,0
4.300,35.1608,0
4.320,35.319,0
4.340,35.4769,0
4.360,35.6343,0
4.380,35.7912,0
4.400,35.9478,0
4.420,36.0569,1
4.440,36.0248,1
4.460,35.9928,1
4.480,35.9608,1
4.500,35.9289,1
4.520,35.8971,1
4.540,35.8653,1
4.560,35.8336,1
4.580,35.802,1
4.600,35.7704,1
4.620,35.7389,1
4.640,35.7075,1
4.660,35.6761,1
4.680,35.6448,1
4.700,35.6135,1
4.720,35.5823,1
4.740,35.5512,1
4.760,35.5201,1
4.780,35.6398,0
4.800,35.7967,0
4.820,35.9533,0
4.840,36.1094,0
4.860,36.2651,0
4.880,36.4204,0
4.900,36.5752,0
4.920,36.7297,0
4.940,36.8837,0
4.960,37.0373,0
4.980,37.1905,0
5.000,37.3433,0
5.020,37.4957,0
5.040,37.6477,0
5.060,37.7992,0
5.080,37.9504,0
5.100,38.1011,0
5.120,38.2515,0
5.140,38.4014,0
5.160,38.551,0
5.180,38.7001,0
5.200,38.8489,0
5.220,38.9972,0
5.240,39.1452,0
5.260,39.2927,0
5.280,39.4399,0
5.300,39.5867,0
5.320,39.733,0
5.340,39.879,0
5.360,39.9597,1
5.380,39.9198,1
5.400,39.88,1
5.420,39.8403,1
5.440,39.8007,1
5.460,39.7611,1
5.480,39.7216,1
5.500,39.6822,1
5.520,39.6429,1
5.540,39.6036,1
5.560,39.5645,1
5.580,39.5254,1
5.600,39.4864,1
5.620,39.4474,1
5.640,39.4086,1
5.660,39.3698,1
5.680,39.3311,0
5.700,39.4781,0
5.720,39.6248,0
5.740,39.7711,0
5.760,39.917,0
5.780,40.0625,0
5.800,40.2076,0
5.820,40.3523,0
5.840,40.4966,0
5.860,40.6405,0
5.880,40.7841,0
5.900,40.9273,0
5.920,41.0701,0
5.940,41.2125,0
5.960,41.3545,0
5.980,41.4962,0
6.000,41.6375,0
6.020,41.7784,0
6.040,41.9189,0
6.060,42.059,0
6.080,42.1988,0
6.100,42.3382,0
6.120,42.4773,0
6.140,42.6159,0
6.160,42.7542,0
6.180,42.8922,0
6.200,43.0297,0
6.220,43.1669,0
6.240,43.3038,0
6.260,43.4402,0
6.280,43.5764,0
6.300,43.7121,0
6.320,43.8475,0
6.340,43.9825,0
6.360,44.1172,0
6.380,44.2515,1
6.400,44.2031,1
6.420,44.1547,1
6.440,44.1064,1
6.460,44.0583,1
6.480,44.0102,1
6.500,43.9622,1
6.520,43.9143,1
6.540,43.8666,1
6.560,43.8189,1
6.580,43.7713,1
6.600,43.7238,1
6.620,43.6764,1
6.640,43.6291,1
6.660,43.5819,1
6.680,43.5347,1
6.700,43.6158,0
