"time","counter","y_0","y_1","y_2"
0.375,37.625,0.33435,1.28817,1.90978
0.38125,38.125,0.338059,1.2896,1.90978
0.3875,39,0.344461,1.29959,1.90978
0.39375,39.625,0.348948,1.29959,1.90978
0.4,40,0.35164,1.29959,1.90978
0.40625,40.6875,0.356479,1.30707,1.86922
0.4125,41.3125,0.360833,1.31048,1.85078
0.41875,41.9375,0.365142,1.31048,1.85078
0.425,42.6875,0.370213,1.31761,1.85078
0.43125,43.3125,0.374384,1.32085,1.85078
0.4375,43.9375,0.378509,1.32085,1.85078
0.44375,44.375,0.381339,1.32454,1.82585
0.45,45,0.385369,1.33069,1.78429
0.45625,45.625,0.389303,1.33069,1.78429
0.4625,46.375,0.393965,1.33418,1.78429
0.46875,47,0.397801,1.34,1.78429
0.475,47.625,0.401537,1.34,1.78429
0.48125,48.125,0.404506,1.3411,1.77514
0.4875,49,0.409596,1.34877,1.71113
0.49375,49.625,0.413129,1.34877,1.71113
0.5,50,0.415249,1.34877,1.71113
0.50625,50.6875,0.419021,1.35443,1.71113
0.5125,51.3125,0.422398,1.35701,1.71113
0.51875,51.9375,0.425722,1.35701,1.71113
0.525,52.6875,0.429593,1.3623,1.65686
0.53125,53.3125,0.432757,1.3647,1.6322
0.5375,53.9375,0.435867,1.3647,1.6322
0.54375,54.375,0.437978,1.36738,1.6322
0.55,55,0.440979,1.37184,1.6322
0.55625,55.625,0.443869,1.37184,1.6322
0.5625,56.375,0.447271,1.37432,1.60078
0.56875,57,0.45005,1.37844,1.54841
0.575,57.625,0.452717,1.37844,1.54841
0.58125,58.125,0.454827,1.3792,1.54841
0.5875,59,0.458402,1.38449,1.54841
0.59375,59.625,0.46084,1.38449,1.54841
0.6,60,0.462303,1.38449,1.54841
0.60625,60.6875,0.464858,1.38826,1.48812
0.6125,61.3125,0.467123,1.38998,1.46072
0.61875,61.9375,0.469329,1.38998,1.46072
0.625,62.6875,0.471848,1.39337,1.46072
0.63125,63.3125,0.473877,1.39491,1.46072
0.6375,63.9375,0.475848,1.39491,1.46072
0.64375,64.375,0.477156,1.39656,1.42673
0.65,65,0.479008,1.39929,1.37009
0.65625,65.625,0.48074,1.39929,1.37009
0.6625,66.375,0.482746,1.40072,1.37009
0.66875,67,0.484358,1.40311,1.37009
0.675,67.625,0.485848,1.40311,1.37009
0.68125,68.125,0.487016,1.40352,1.35852
0.6875,69,0.488932,1.40637,1.27752
0.69375,69.625,0.490179,1.40637,1.27752
0.7,70,0.490927,1.40637,1.27752
0.70625,70.6875,0.492163,1.40822,1.27752
0.7125,71.3125,0.493225,1.40906,1.27752
0.71875,71.9375,0.494226,1.40906,1.27752
0.725,72.6875,0.495291,1.41052,1.21322
0.73125,73.3125,0.496106,1.41119,1.18399
0.7375,73.9375,0.496859,1.41119,1.18399
0.74375,74.375,0.497312,1.41178,1.18399
0.75,75,0.49794,1.41276,1.18399
0.75625,75.625,0.498445,1.41276,1.18399
0.7625,76.375,0.498975,1.41313,1.14892
0.76875,77,0.499355,1.41376,1.09047
0.775,77.625,0.49961,1.41376,1.09047
0.78125,78.125,0.499789,1.41381,1.09047
0.7875,79,0.499971,1.41419,1.09047
0.79375,79.625,0.499976,1.41419,1.09047
0.8,80,0.499979,1.41419,1.09047
0.80625,80.6875,0.499847,1.4141,1.02684
0.8125,81.3125,0.499664,1.41406,0.997916
0.81875,81.9375,0.499419,1.41406,0.997916
0.825,82.6875,0.498988,1.41358,0.997916
0.83125,83.3125,0.498556,1.41337,0.997916
0.8375,83.9375,0.498061,1.41337,0.997916
0.84375,84.375,0.497641,1.41289,0.96392
0.85,85,0.497022,1.41211,0.90726
0.85625,85.625,0.496278,1.41211,0.90726
0.8625,86.375,0.495312,1.41142,0.90726
0.86875,87,0.494445,1.41028,0.90726
0.875,87.625,0.493454,1.41028,0.90726
0.88125,88.125,0.492637,1.40998,0.896276
0.8875,89,0.491077,1.40789,0.819389
0.89375,89.625,0.48984,1.40789,0.819389
0.9,90,0.489098,1.40789,0.819389
0.90625,90.6875,0.487603,1.40586,0.819389
0.9125,91.3125,0.486183,1.40494,0.819389
0.91875,91.9375,0.484703,1.40494,0.819389
0.925,92.6875,0.482792,1.40252,0.761472
0.93125,93.3125,0.48113,1.40142,0.735146
0.9375,93.9375,0.479408,1.40142,0.735146
0.94375,94.375,0.47813,1.39989,0.735146
0.95,95,0.476288,1.39735,0.735146
0.95625,95.625,0.474327,1.39735,0.735146
0.9625,96.375,0.471902,1.39561,0.70521
0.96875,97,0.469823,1.39271,0.655318
0.975,97.625,0.467626,1.39271,0.655318
0.98125,98.125,0.465845,1.39206,0.655318
0.9875,99,0.462606,1.38752,0.655318
0.99375,99.625,0.460177,1.38752,0.655318
1,100,0.458719,1.38752,0.655318
1.00625,100.688,0.455921,1.38357,0.60397
1.0125,101.312,0.45332,1.38177,0.58063
1.01875,101.938,0.450662,1.38177,0.58063
1.025,102.688,0.447349,1.37744,0.58063
1.03125,103.312,0.444523,1.37547,0.58063
1.0375,103.938,0.441642,1.37547,0.58063
1.04375,104.375,0.439558,1.37291,0.554794
1.05,105,0.436567,1.36862,0.511736
1.05625,105.625,0.433465,1.36862,0.511736
1.0625,106.375,0.429679,1.36585,0.511736
1.06875,107,0.42647,1.36123,0.511736
1.075,107.625,0.423155,1.36123,0.511736
1.08125,108.125,0.420481,1.36023,0.50392
1.0875,109,0.415692,1.35329,0.449214
1.09375,109.625,0.412167,1.35329,0.449214
1.1,110,0.410052,1.35329,0.449214
1.10625,110.688,0.406062,1.34745,0.449214
1.1125,111.312,0.402384,1.3448,0.449214
1.11875,111.938,0.398656,1.3448,0.449214
1.125,112.688,0.394072,1.3386,0.410952
1.13125,113.312,0.390195,1.33578,0.393561
1.1375,113.938,0.386269,1.33578,0.393561
1.14375,114.375,0.383463,1.3322,0.393561
1.15,115,0.37944,1.32623,0.393561
1.15625,115.625,0.375323,1.32623,0.393561
1.1625,116.375,0.370326,1.32245,0.37542
1.16875,117,0.366116,1.31614,0.345184
1.175,117.625,0.361814,1.31614,0.345184
1.18125,118.125,0.358354,1.31482,0.345184
1.1875,119,0.352205,1.30553,0.345184
1.19375,119.625,0.347725,1.30553,0.345184
1.2,120,0.345037,1.30553,0.345184
1.20625,120.688,0.340015,1.29788,0.317148
1.2125,121.312,0.335406,1.2944,0.304404
1.21875,121.938,0.330756,1.2944,0.304404
1.225,122.688,0.325084,1.28639,0.304404
1.23125,123.312,0.320311,1.28275,0.304404
1.2375,123.938,0.315497,1.28275,0.304404
1.24375,124.375,0.31208,1.27818,0.292045
1.25,125,0.307187,1.27058,0.271445
1.25625,125.625,0.302218,1.27058,0.271445
1.2625,126.375,0.29621,1.26583,0.271445
1.26875,127,0.291165,1.25791,0.271445
1.275,127.625,0.286048,1.25791,0.271445
1.28125,128.125,0.281941,1.25626,0.268319
1.2875,129,0.274678,1.24473,0.246436
1.29375,129.625,0.269421,1.24473,0.246436
1.3,130,0.266267,1.24473,0.246436
1.30625,130.688,0.260412,1.23533,0.246436
1.3125,131.312,0.255057,1.23106,0.246436
1.31875,131.938,0.24967,1.23106,0.246436
1.325,132.688,0.243136,1.22132,0.234731
1.33125,133.312,0.237656,1.21689,0.229411
1.3375,133.938,0.232147,1.21689,0.229411
1.34375,134.375,0.228255,1.2114,0.229411
1.35,135,0.222687,1.20224,0.229411
1.35625,135.625,0.217064,1.20224,0.229411
1.3625,136.375,0.210284,1.19656,0.225996
1.36875,137,0.204607,1.1871,0.220305
1.375,137.625,0.198879,1.1871,0.220305
1.38125,138.125,0.194287,1.18515,0.220305
1.3875,139,0.1862,1.17149,0.220305
1.39375,139.625,0.180376,1.17149,0.220305
1.4,140,0.176882,1.17149,0.220305
1.40625,140.688,0.170428,1.16044,0.21938
1.4125,141.312,0.164539,1.15542,0.21896
1.41875,141.938,0.15863,1.15542,0.21896
1.425,142.688,0.151495,1.14405,0.21896
1.43125,143.312,0.145528,1.13888,0.21896
1.4375,143.938,0.139542,1.13888,0.21896
1.44375,144.375,0.13533,1.1325,0.221271
1.45,145,0.12931,1.12188,0.225124
1.45625,145.625,0.123257,1.12188,0.225124
1.4625,146.375,0.115975,1.11534,0.225124
1.46875,147,0.109892,1.10444,0.225124
1.475,147.625,0.103781,1.10444,0.225124
1.48125,148.125,0.0988879,1.1022,0.22679
1.4875,149,0.0902981,1.08655,0.238452
1.49375,149.625,0.08414,1.08655,0.238452
1.5,150,0.0804452,1.08655,0.238452
1.50625,150.688,0.0736491,1.07396,0.238452
1.5125,151.312,0.0674621,1.06823,0.238452
1.51875,151.938,0.0612662,1.06823,0.238452
1.525,152.688,0.0538145,1.05534,0.252247
1.53125,153.312,0.0475971,1.04948,0.258517
1.5375,153.938,0.0413734,1.04948,0.258517
1.54375,154.375,0.0370107,1.0423,0.258517
1.55,155,0.0307769,1.03032,0.258517
1.55625,155.625,0.0245353,1.03032,0.258517
1.5625,156.375,0.0170423,1.02297,0.268375
1.56875,157,0.0107955,1.01074,0.284806
1.575,157.625,0.00454601,1.01074,0.284806
1.58125,158.125,-0.000453609,1.00824,0.284806
1.5875,159,-0.00920315,0.990754,0.284806
1.59375,159.625,-0.0154505,0.990754,0.284806
1.6,160,-0.019199,0.990754,0.284806
1.60625,160.688,-0.0260658,0.976743,0.306754
1.6125,161.312,-0.0323047,0.970374,0.31673
1.61875,161.938,-0.03854,0.970374,0.31673
1.625,162.688,-0.0460116,0.956096,0.31673
1.63125,163.312,-0.0522309,0.949606,0.31673
1.6375,163.938,-0.0584441,0.949606,0.31673
1.64375,164.375,-0.0627845,0.941675,0.330569
1.65,165,-0.0689829,0.928458,0.353634
1.65625,165.625,-0.0751641,0.928458,0.353634
1.6625,166.375,-0.0825697,0.920388,0.353634
1.66875,167,-0.0887312,0.906939,0.353634
1.675,167.625,-0.0948705,0.906939,0.353634
1.68125,168.125,-0.099777,0.904203,0.358779
1.6875,169,-0.108338,0.885056,0.394796
1.69375,169.625,-0.114425,0.885056,0.394796
1.7,170,-0.118078,0.885056,0.394796
1.70625,170.688,-0.124742,0.869769,0.394796
1.7125,171.312,-0.130784,0.86282,0.394796
1.71875,171.938,-0.13681,0.86282,0.394796
1.725,172.688,-0.144003,0.847296,0.425489
1.73125,173.312,-0.149977,0.840239,0.43944
1.7375,173.938,-0.155932,0.840239,0.43944
1.74375,174.375,-0.160077,0.831645,0.43944
1.75,175,-0.165993,0.817322,0.43944
1.75625,175.625,-0.171867,0.817322,0.43944
1.7625,176.375,-0.17889,0.808605,0.457179
1.76875,177,-0.18472,0.794077,0.486745
1.775,177.625,-0.190505,0.794077,0.486745
1.78125,178.125,-0.195123,0.791132,0.486745
1.7875,179,-0.203153,0.770516,0.486745
1.79375,179.625,-0.208838,0.770516,0.486745
1.8,180,-0.212249,0.770516,0.486745
1.80625,180.688,-0.218444,0.754105,0.520504
1.8125,181.312,-0.224049,0.746646,0.53585
1.81875,181.938,-0.229625,0.746646,0.53585
1.825,182.688,-0.236254,0.73003,0.53585
1.83125,183.312,-0.241743,0.722477,0.53585
1.8375,183.938,-0.247203,0.722477,0.53585
1.84375,184.375,-0.250987,0.713305,0.554606
1.85,185,-0.256385,0.698019,0.585867
1.85625,185.625,-0.261718,0.698019,0.585867
1.8625,186.375,-0.268078,0.688743,0.585867
1.86875,187,-0.273346,0.673282,0.585867
1.875,187.625,-0.278544,0.673282,0.585867
1.88125,188.125,-0.282689,0.670156,0.592119
1.8875,189,-0.289869,0.648276,0.635887
1.89375,189.625,-0.294925,0.648276,0.635887
1.9,190,-0.297959,0.648276,0.635887
1.90625,190.688,-0.303438,0.630906,0.635887
1.9125,191.312,-0.308381,0.623011,0.635887
1.91875,191.938,-0.313286,0.623011,0.635887
1.925,192.688,-0.319086,0.605469,0.669649
1.93125,193.312,-0.323872,0.597496,0.684995
1.9375,193.938,-0.328619,0.597496,0.684995
1.94375,194.375,-0.331892,0.587838,0.684995
1.95,195,-0.336555,0.571742,0.684995
1.95625,195.625,-0.341135,0.571742,0.684995
1.9625,196.375,-0.346579,0.561999,0.702724
1.96875,197,-0.351073,0.54576,0.732272
1.975,197.625,-0.355479,0.54576,0.732272
1.98125,198.125,-0.358986,0.542485,0.732272
1.9875,199,-0.365029,0.519559,0.732272
1.99375,199.625,-0.369254,0.519559,0.732272
2,200,-0.37179,0.519559,0.732272
2.00625,200.688,-0.376335,0.501403,0.762894
2.0125,201.312,-0.38042,0.493151,0.776813
2.01875,201.938,-0.384458,0.493151,0.776813
2.025,202.688,-0.389197,0.474859,0.776813
2.03125,203.312,-0.39309,0.466545,0.776813
2.0375,203.938,-0.396933,0.466545,0.776813
2.04375,204.375,-0.399565,0.456498,0.792157
2.05,205,-0.403309,0.439752,0.81773
2.05625,205.625,-0.406952,0.439752,0.81773
2.0625,206.375,-0.411263,0.429639,0.81773
2.06875,207,-0.414805,0.412784,0.81773
2.075,207.625,-0.418242,0.412784,0.81773
2.08125,208.125,-0.420971,0.409393,0.822285
2.0875,209,-0.425637,0.385651,0.854168
2.09375,209.625,-0.428863,0.385651,0.854168
2.1,210,-0.430798,0.385651,0.854168
2.10625,210.688,-0.434229,0.366891,0.854168
2.1125,211.312,-0.437293,0.358363,0.854168
2.11875,211.938,-0.440302,0.358363,0.854168
2.125,212.688,-0.443792,0.339504,0.875576
2.13125,213.312,-0.446636,0.330932,0.885307
2.1375,213.938,-0.449424,0.330932,0.885307
2.14375,214.375,-0.451308,0.320596,0.885307
2.15,215,-0.453984,0.303369,0.885307
2.15625,215.625,-0.456546,0.303369,0.885307
2.1625,216.375,-0.459552,0.292987,0.894708
2.16875,217,-0.461999,0.275684,0.910377
2.175,217.625,-0.464331,0.275684,0.910377
2.18125,218.125,-0.466174,0.27221,0.910377
2.1875,219,-0.469275,0.247889,0.910377
2.19375,219.625,-0.471374,0.247889,0.910377
2.2,220,-0.472633,0.247889,0.910377
2.20625,220.688,-0.474811,0.228712,0.92295
2.2125,221.312,-0.476732,0.219995,0.928665
2.21875,221.938,-0.478593,0.219995,0.928665
2.225,222.688,-0.480695,0.200758,0.928665
2.23125,223.312,-0.482376,0.192013,0.928665
2.2375,223.938,-0.483997,0.192013,0.928665
2.24375,224.375,-0.485059,0.181491,0.932736
2.25,225,-0.486559,0.163954,0.93952
2.25625,225.625,-0.487938,0.163954,0.93952
2.2625,226.375,-0.489519,0.153408,0.93952
2.26875,227,-0.490775,0.13583,0.93952
2.275,227.625,-0.491909,0.13583,0.93952
2.28125,228.125,-0.492791,0.132307,0.939876
2.2875,229,-0.494206,0.107651,0.942364
2.29375,229.625,-0.495093,0.107651,0.942364
2.3,230,-0.495625,0.107651,0.942364
2.30625,230.688,-0.496464,0.0882485,0.942364
2.3125,231.312,-0.497165,0.0794292,0.942364
2.31875,231.938,-0.497804,0.0794292,0.942364
2.325,232.688,-0.498433,0.0600048,0.938467
2.33125,233.312,-0.498885,0.0511756,0.936695
2.3375,233.938,-0.499275,0.0511756,0.936695
2.34375,234.375,-0.499473,0.0405728,0.936695
2.35,235,-0.499738,0.0229015,0.936695
2.35625,235.625,-0.499878,0.0229015,0.936695
2.3625,236.375,-0.499971,0.0122952,0.931221
2.36875,237,-0.499986,-0.00538179,0.922097
2.375,237.625,-0.499875,-0.00538179,0.922097
2.38125,238.125,-0.499762,-0.00891693,0.922097
2.3875,239,-0.499433,-0.0336629,0.922097
2.39375,239.625,-0.499074,-0.0336629,0.922097
2.4,240,-0.498858,-0.0336629,0.922097
2.40625,240.688,-0.498325,-0.0530969,0.905695
2.4125,241.312,-0.497778,-0.0619305,0.89824
2.41875,241.938,-0.497169,-0.0619305,0.89824
2.425,242.688,-0.496301,-0.0813475,0.89824
2.43125,243.312,-0.495506,-0.0901734,0.89824
2.4375,243.938,-0.494648,-0.0901734,0.89824
2.44375,244.375,-0.493974,-0.100751,0.885733
2.45,245,-0.492993,-0.11838,0.864888
2.45625,245.625,-0.491889,-0.11838,0.864888
2.4625,246.375,-0.49049,-0.12894,0.864888
2.46875,247,-0.489263,-0.14654,0.864888
2.475,247.625,-0.487914,-0.14654,0.864888
2.48125,248.125,-0.48681,-0.150052,0.859515
2.4875,249,-0.48475,-0.17464,0.821902
2.49375,249.625,-0.483158,-0.17464,0.821902
2.5,250,-0.482203,-0.17464,0.821902
2.50625,250.688,-0.480319,-0.193912,0.821902
2.5125,251.312,-0.478546,-0.202671,0.821902
2.51875,251.938,-0.476713,-0.202671,0.821902
2.525,252.688,-0.474383,-0.221887,0.785695
2.53125,253.312,-0.472372,-0.230621,0.769237
2.5375,253.938,-0.470302,-0.230621,0.769237
2.54375,254.375,-0.468782,-0.241068,0.769237
2.55,255,-0.466594,-0.258479,0.769237
2.55625,255.625,-0.46429,-0.258479,0.769237
2.5625,256.375,-0.461455,-0.268887,0.74588
2.56875,257,-0.459035,-0.286233,0.706952
2.575,257.625,-0.4565,-0.286233,0.706952
2.58125,258.125,-0.45445,-0.289688,0.706952
2.5875,259,-0.450742,-0.313873,0.706952
2.59375,259.625,-0.447981,-0.313873,0.706952
2.6,260,-0.446324,-0.313873,0.706952
2.60625,260.688,-0.443164,-0.332789,0.657623
2.6125,261.312,-0.440236,-0.341387,0.6352
2.61875,261.938,-0.437252,-0.341387,0.6352
2.625,262.688,-0.433552,-0.36021,0.6352
2.63125,263.312,-0.430406,-0.368765,0.6352
2.6375,263.938,-0.427205,-0.368765,0.6352
2.64375,264.375,-0.424901,-0.378976,0.604839
2.65,265,-0.421594,-0.395995,0.554237
2.65625,265.625,-0.418181,-0.395995,0.554237
2.6625,266.375,-0.414024,-0.406147,0.554237
2.66875,267,-0.410507,-0.423067,0.554237
2.675,267.625,-0.406888,-0.423067,0.554237
2.68125,268.125,-0.403972,-0.42643,0.543009
2.6875,269,-0.398764,-0.44997,0.464413
2.69375,269.625,-0.394944,-0.44997,0.464413
2.7,270,-0.392651,-0.44997,0.464413
2.70625,270.688,-0.388341,-0.468341,0.464413
2.7125,271.312,-0.384375,-0.476692,0.464413
2.71875,271.938,-0.38036,-0.476692,0.464413
2.725,272.688,-0.375438,-0.494933,0.396873
2.73125,273.312,-0.371281,-0.503224,0.366173
2.7375,273.938,-0.367078,-0.503224,0.366173
2.74375,274.375,-0.364081,-0.513098,0.366173
2.75,275,-0.359786,-0.529555,0.366173
2.75625,275.625,-0.355401,-0.529555,0.366173
2.7625,276.375,-0.350086,-0.539349,0.326378
2.76875,277,-0.345613,-0.555674,0.260051
2.775,277.625,-0.341054,-0.555674,0.260051
2.78125,278.125,-0.33739,-0.558911,0.260051
2.7875,279,-0.330888,-0.58157,0.260051
2.79375,279.625,-0.326161,-0.58157,0.260051
2.8,280,-0.323325,-0.58157,0.260051
2.80625,280.688,-0.318037,-0.599214,0.1821
2.8125,281.312,-0.31319,-0.607234,0.146668
2.81875,281.938,-0.308304,-0.607234,0.146668
2.825,282.688,-0.302355,-0.624711,0.146668
2.83125,283.312,-0.297354,-0.632655,0.146668
2.8375,283.938,-0.292316,-0.632655,0.146668
2.84375,284.375,-0.288746,-0.642093,0.101689
2.85,285,-0.283634,-0.657823,0.0267234
2.85625,285.625,-0.278452,-0.657823,0.0267234
2.8625,286.375,-0.272192,-0.667163,0.0267234
2.86875,287,-0.266941,-0.682728,0.0267234
2.875,287.625,-0.261623,-0.682728,0.0267234
2.88125,288.125,-0.257356,-0.685807,0.0110069
2.8875,289,-0.249821,-0.70736,-0.0990086
2.89375,289.625,-0.244376,-0.70736,-0.0990086
2.9,290,-0.241109,-0.70736,-0.0990086
2.90625,290.688,-0.235054,-0.7241,-0.0990086
2.9125,291.312,-0.22952,-0.731709,-0.0990086
2.91875,291.938,-0.223956,-0.731709,-0.0990086
2.925,292.688,-0.217219,-0.748247,-0.18885
2.93125,293.312,-0.211573,-0.755765,-0.229688
2.9375,293.938,-0.205901,-0.755765,-0.229688
2.94375,294.375,-0.201899,-0.764673,-0.229688
2.95,295,-0.196175,-0.779519,-0.229688
2.95625,295.625,-0.190402,-0.779519,-0.229688
2.9625,296.375,-0.183446,-0.78831,-0.28021
2.96875,297,-0.177627,-0.802961,-0.364414
2.975,297.625,-0.171763,-0.802961,-0.364414
2.98125,298.125,-0.167063,-0.805851,-0.364414
2.9875,299,-0.158794,-0.826082,-0.364414
2.99375,299.625,-0.152848,-0.826082,-0.364414
3,300,-0.149281,-0.826082,-0.364414
3.00625,300.688,-0.142699,-0.84175,-0.459167
3.0125,301.312,-0.136699,-0.848872,-0.502237
3.01875,301.938,-0.130681,-0.848872,-0.502237
3.025,302.688,-0.123423,-0.864308,-0.502237
3.03125,303.312,-0.117357,-0.871323,-0.502237
3.0375,303.938,-0.111277,-0.871323,-0.502237
3.04375,304.375,-0.107003,-0.879612,-0.554711
3.05,305,-0.100895,-0.893426,-0.642166
3.05625,305.625,-0.0947614,-0.893426,-0.642166
3.0625,306.375,-0.0873874,-0.90158,-0.642166
3.06875,307,-0.081231,-0.915171,-0.642166
3.075,307.625,-0.0750543,-0.915171,-0.642166
3.08125,308.125,-0.0701094,-0.917843,-0.659792
3.0875,309,-0.061437,-0.93655,-0.783176
3.09375,309.625,-0.0552271,-0.93655,-0.783176
3.1,310,-0.0515012,-0.93655,-0.783176
3.10625,310.688,-0.0446561,-0.950991,-0.783176
3.1125,311.312,-0.0384281,-0.957554,-0.783176
3.11875,311.938,-0.032195,-0.957554,-0.783176
3.125,312.688,-0.0247065,-0.971732,-0.880144
3.13125,313.312,-0.0184627,-0.978176,-0.924221
3.1375,313.938,-0.0122163,-0.978176,-0.924221
3.14375,314.375,-0.007842,-0.985762,-0.924221
3.15,315,-0.00159265,-0.998406,-0.924221
3.15625,315.625,0.0046571,-0.998406,-0.924221
3.1625,316.375,0.0121555,-1.00584,-0.976727
3.16875,317,0.0184032,-1.01824,-1.06424
3.175,317.625,0.0246462,-1.01824,-1.06424
3.18125,318.125,0.0296393,-1.02066,-1.06424
3.1875,319,0.0383696,-1.03766,-1.06424
3.19375,319.625,0.0445959,-1.03766,-1.06424
3.2,320,0.0483318,-1.03766,-1.06424
3.20625,320.688,0.0551675,-1.05073,-1.15907
3.2125,321.312,0.0613745,-1.05667,-1.20217
3.21875,321.938,0.0675742,-1.05667,-1.20217
3.225,322.688,0.0749951,-1.06945,-1.20217
3.23125,323.312,0.081168,-1.07525,-1.20217
3.2375,323.938,0.0873311,-1.07525,-1.20217
3.24375,324.375,0.0916321,-1.08206,-1.25271
3.25,325,0.0977733,-1.09341,-1.33695
3.25625,325.625,0.10389,-1.09341,-1.33695
3.2625,326.375,0.111214,-1.10005,-1.33695
3.26875,327,0.117304,-1.11113,-1.33695
3.275,327.625,0.123364,-1.11113,-1.33695
3.28125,328.125,0.128206,-1.11329,-1.35328
3.2875,329,0.136646,-1.1284,-1.46756
3.29375,329.625,0.142641,-1.1284,-1.46756
3.3,330,0.146238,-1.1284,-1.46756
3.30625,330.688,0.152792,-1.13997,-1.46756
3.3125,331.312,0.15873,-1.14523,-1.46756
3.31875,331.938,0.164649,-1.14523,-1.46756
3.325,332.688,0.171707,-1.15648,-1.55378
3.33125,333.312,0.177563,-1.16159,-1.59297
3.3375,333.938,0.183397,-1.16159,-1.59297
3.34375,334.375,0.187453,-1.16755,-1.59297
3.35,335,0.193241,-1.17749,-1.59297
3.35625,335.625,0.198981,-1.17749,-1.59297
3.3625,336.375,0.205838,-1.18328,-1.63768
3.36875,337,0.211528,-1.19292,-1.71221
3.375,337.625,0.217164,-1.19292,-1.71221
3.38125,338.125,0.221662,-1.19479,-1.71221
3.3875,339,0.229476,-1.20787,-1.71221
3.39375,339.625,0.235,-1.20787,-1.71221
3.4,340,0.238314,-1.20787,-1.71221
3.40625,340.688,0.244325,-1.21782,-1.78931
3.4125,341.312,0.249758,-1.22234,-1.82435
3.41875,341.938,0.25516,-1.22234,-1.82435
3.425,342.688,0.261573,-1.23195,-1.82435
3.43125,343.312,0.266879,-1.23632,-1.82435
3.4375,343.938,0.272151,-1.23632,-1.82435
3.44375,344.375,0.275801,-1.24138,-1.86342
3.45,345,0.281005,-1.2498,-1.92852
3.45625,345.625,0.286139,-1.2498,-1.92852
3.4625,346.375,0.292257,-1.25467,-1.92852
3.46875,347,0.297319,-1.26279,-1.92852
3.475,347.625,0.302306,-1.26279,-1.92852
3.48125,348.125,0.306281,-1.26435,-1.94045
3.4875,349,0.313157,-1.27527,-2.02392
3.49375,349.625,0.317989,-1.27527,-2.02392
3.5,350,0.320889,-1.27527,-2.02392
3.50625,350.688,0.326117,-1.2835,-2.02392
3.5125,351.312,0.330829,-1.28724,-2.02392
3.51875,351.938,0.335499,-1.28724,-2.02392
3.525,352.688,0.341011,-1.29512,-2.08295
3.53125,353.312,0.345555,-1.2987,-2.10979
3.5375,353.938,0.350056,-1.2987,-2.10979
3.54375,354.375,0.353154,-1.3028,-2.10979
3.55,355,0.357567,-1.30963,-2.10979
3.55625,355.625,0.36189,-1.30963,-2.10979
3.5625,356.375,0.367024,-1.31354,-2.13817
