"time","egsCarSpeed","egsGear","egsTargetGear","valves_mv1","valves_mv2","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv3"
1.073920E+000,1.352000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
1.141040E+000,2.762000E+000,-2.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.700000E-001,0.000000E+000,0.000000E+000,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
1.208160E+000,5.177000E+000,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,9.000000E-001,1.000000E+000,0.000000E+000,1.000000E-001,0.000000E+000
1.275280E+000,7.753000E+000,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,7.600000E-001,1.000000E+000,0.000000E+000,2.400000E-001,0.000000E+000
1.342400E+000,1.127700E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,6.200000E-001,1.000000E+000,0.000000E+000,3.800000E-001,0.000000E+000
1.409520E+000,1.393500E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,4.800000E-001,1.000000E+000,0.000000E+000,5.200000E-001,0.000000E+000
1.476640E+000,1.603900E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,3.400000E-001,1.000000E+000,0.000000E+000,6.600000E-001,0.000000E+000
1.543760E+000,1.823800E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,2.000000E-001,1.000000E+000,0.000000E+000,8.000000E-001,0.000000E+000
1.610880E+000,2.027500E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,6.000000E-002,1.000000E+000,0.000000E+000,9.400000E-001,0.000000E+000
1.678000E+000,2.027500E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,6.000000E-002,1.000000E+000,0.000000E+000,9.400000E-001,0.000000E+000
1.745120E+000,2.221600E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
1.812240E+000,2.406800E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
1.879360E+000,2.580800E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
1.946480E+000,2.756900E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.013600E+000,2.922100E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.080720E+000,3.084800E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.147840E+000,3.242900E+001,0.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.214960E+000,3.396600E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.282080E+000,3.546200E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.349200E+000,3.691600E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.416320E+000,3.833100E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.483440E+000,3.855800E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.550560E+000,3.864700E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.617680E+000,3.971700E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.684800E+000,3.896200E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.751920E+000,3.916100E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.819040E+000,3.960600E+001,1.000000E+000,1.000000E+000,0.000000E+000,0.000000E+000,1.190000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000,1.000000E+000,0.000000E+000
2.886160E+000,4.037000E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,9.600000E-001,0.000000E+000,9.600000E-001,0.000000E+000
2.953280E+000,4.120900E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,8.200000E-001,0.000000E+000,8.200000E-001,0.000000E+000
3.020400E+000,4.228300E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,6.800000E-001,0.000000E+000,6.800000E-001,0.000000E+000
3.087520E+000,4.333700E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,5.400000E-001,0.000000E+000,5.400000E-001,0.000000E+000
3.154640E+000,4.437500E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,4.000000E-001,0.000000E+000,4.000000E-001,0.000000E+000
3.221760E+000,4.540100E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.600000E-001,0.000000E+000,2.600000E-001,0.000000E+000
3.288880E+000,4.540100E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,2.600000E-001,0.000000E+000,2.600000E-001,0.000000E+000
3.356000E+000,4.641800E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.200000E-001,0.000000E+000,1.200000E-001,0.000000E+000
3.423120E+000,4.742700E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.490240E+000,4.843300E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.557360E+000,4.943000E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.624480E+000,5.041800E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.691600E+000,5.139700E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.758720E+000,5.236800E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.825840E+000,5.332900E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.892960E+000,5.428100E+001,1.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
3.960080E+000,5.522500E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.027200E+000,5.615900E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.094320E+000,5.708500E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.161440E+000,5.800200E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.228560E+000,5.891100E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.295680E+000,5.981100E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.362800E+000,6.070200E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.429920E+000,6.158500E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.497040E+000,6.245900E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.564160E+000,6.332500E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.631280E+000,6.418200E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.698400E+000,6.503100E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.765520E+000,6.587200E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.832640E+000,6.670500E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.899760E+000,6.670500E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
4.966880E+000,6.753000E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.034000E+000,6.834700E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.101120E+000,6.915600E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.168240E+000,6.995700E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.235360E+000,7.074400E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.302480E+000,7.152300E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.369600E+000,7.228800E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.436720E+000,7.303900E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.503840E+000,7.377700E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.570960E+000,7.450100E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.638080E+000,7.521300E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.705200E+000,7.591100E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.772320E+000,7.659800E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.839440E+000,7.464200E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.906560E+000,7.845600E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
5.973680E+000,7.907100E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.040800E+000,7.968900E+001,2.000000E+000,2.000000E+000,1.000000E+000,0.000000E+000,2.900000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.107920E+000,8.030500E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.175040E+000,8.091800E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.242160E+000,8.152800E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.309280E+000,8.213600E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.376400E+000,8.274100E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.443520E+000,8.334300E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.510640E+000,8.394300E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.577760E+000,8.394300E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.644880E+000,8.454000E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.712000E+000,8.513400E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.779120E+000,8.572600E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.846240E+000,8.631500E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.913360E+000,8.690200E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
6.980480E+000,8.748600E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.047600E+000,8.806700E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.114720E+000,8.864600E+001,2.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.181840E+000,8.922200E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.248960E+000,8.979600E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.316080E+000,9.036700E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.383200E+000,9.093500E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.450320E+000,9.150100E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.517440E+000,9.206400E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.584560E+000,9.262500E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.651680E+000,9.318300E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.718800E+000,9.373900E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.785920E+000,9.429200E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.853040E+000,9.484300E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.920160E+000,9.539100E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
7.987280E+000,9.593600E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
8.054400E+000,9.647900E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
8.121520E+000,9.702000E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
8.188640E+000,9.702000E+001,3.000000E+000,3.000000E+000,0.000000E+000,0.000000E+000,6.120000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000,0.000000E+000
